"","Year","Week","SK05JG004_cms","SK05JG004_combined_cms","SK05JG004_predicted_cms","SK05JG006_cms","SK05JG013_cms","SK05JG014_cms","SK05JG014_combined_cms","SK05JG014_predicted_cms","Ungauged_predicted_cms","RC_IC_cms"
"612",1991,29,3.14428571428571,3.14428571428571,4.30469678207143,3.77,0.132142857142857,0.115428571428571,0.115428571428571,0.184003214285714,0.218550710642857,0.247571428571429
"613",1991,30,4.11285714285714,4.11285714285714,4.98183922816571,4.9,0.0257142857142857,0.0408571428571429,0.0408571428571429,0.131246571428571,-0.0751216289771429,0.0665714285714286
"614",1991,31,3.28285714285714,3.28285714285714,5.13411547971714,5.13571428571429,0.00614285714285714,0.013,0.013,0.121545014285714,-0.129286677425714,0.0191428571428571
"615",1991,32,4.32285714285714,4.32285714285714,5.1398916042,5.15428571428571,0.00314285714285714,0.00842857142857143,0.00842857142857143,0.120057914285714,-0.137594881514286,0.0115714285714286
"616",1991,33,4.49428571428571,4.49428571428571,5.13991193340857,5.15857142857143,0.00214285714285714,0,0,0.119562214285714,-0.140364566591429,0.00214285714285714
"617",1991,34,5.28,5.28,5.95951244132,5.98,0.00171428571428571,0,0,0.119349771428571,-0.141551615822857,0.00171428571428571
"618",1991,35,6.28428571428571,6.28428571428571,6.50360849756286,6.52714285714286,0.001,0,0,0.1189957,-0.14353005958,0.001
"619",1991,36,5.89142857142857,5.89142857142857,5.63360849756286,5.65714285714286,0.001,0,0,0.1189957,-0.14353005958,0.001
"620",1991,37,4.85714285714286,4.85714285714286,4.77155037292857,4.79142857142857,0.00185714285714286,0,0,0.119420585714286,-0.141155927071429,0.00185714285714286
"621",1991,38,4.52285714285714,4.52285714285714,4.2698916042,4.28428571428571,0.00314285714285714,0,0,0.120057914285714,-0.137594881514286,0.00314285714285714
"622",1991,39,3.84571428571429,3.84571428571429,3.72825311361143,3.74142857142857,0.00342857142857143,0,0,0.120199542857143,-0.136803572102857,0.00342857142857143
"623",1991,40,3.75428571428571,3.75428571428571,3.69842199985143,3.70428571428571,0.00514285714285714,0,0,0.121049314285714,-0.132055885862857,0.00514285714285714
"624",1991,41,3.74,3.74,3.65066985062,3.65714285714286,0.005,0,0,0.1209785,-0.132451506522857,0.005
"625",1991,42,2.25714285714286,2.25714285714286,1.63207773536,1.63428571428571,0.006,0,0,0.1214742,-0.129682178925714,0.006
"626",1991,43,1.30585714285714,1.30585714285714,1.46348551796286,1.46142857142857,0.007,0,0,0.1219699,-0.126912953465714,0.007
"627",1991,44,1.2,1.2,1.42800202534857,1.43142857142857,0.00571428571428571,0,0.0693430142857143,0.121332571428571,-0.130473403222857,0.0750573
"628",1991,45,1.26142857142857,1.26142857142857,1.24512857142857,1.39142857142857,0,NA,0,0,-0.1463,0
"629",1991,46,1.44428571428571,1.44428571428571,1.28655714285714,1.43285714285714,0,NA,0,0,-0.1463,0
"630",1991,47,1.19285714285714,1.19285714285714,1.31084285714286,1.45714285714286,0,NA,0,0,-0.1463,0
"631",1991,48,1.20142857142857,1.20142857142857,1.32818571428571,1.46,0,NA,0,0,-0.131814285714286,0
"632",1991,49,1.24285714285714,1.24285714285714,1.3644,1.46,0,NA,0,0,-0.0956,0
"633",1991,50,1.11142857142857,1.11142857142857,1.3644,1.46,0,NA,0,0,-0.0956,0
"634",1991,51,1.14857142857143,1.14857142857143,1.3644,1.46,0,NA,0,0,-0.0956,0
"635",1991,52,1.15428571428571,1.15428571428571,1.3644,1.46,0,NA,0,0,-0.0956,0
"636",1991,53,1.12,1.12,1.3644,1.46,0,NA,0,0,-0.0956,0
"637",1992,1,1.23857142857143,1.23857142857143,1.4844,1.58,0,NA,0,0,-0.0956,0
