,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005,Discharge.Calculated@05JF005
dd/mm/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
18/04/2014 00:00:00,17.7810794425599,,,1
19/04/2014 00:00:00,14.6141959339078,,,1
20/04/2014 00:00:00,16.1653124252558,,,1
21/04/2014 00:00:00,15.2944289166037,,,1
22/04/2014 00:00:00,15.1235454079517,,,1
23/04/2014 00:00:00,13.9866618992996,,,1
24/04/2014 00:00:00,13.3817783906476,,,1
25/04/2014 00:00:00,18.5868948819956,,,1
26/04/2014 00:00:00,14.2160113733435,,,1
27/04/2014 00:00:00,12.6314758743564,,,1
28/04/2014 00:00:00,12.7327983306081,,,1
28/04/2014 00:00:00,,,,1
29/04/2014 23:59:59,,,,1
30/04/2014 00:00:00,16.5284773387354,,,1
01/05/2014 00:00:00,14.1875938300833,,,1
02/05/2014 00:00:00,12.5790881556148,,,1
03/05/2014 00:00:00,11.5009944109536,,,1
04/05/2014 00:00:00,10.646522832109,,,1
05/05/2014 00:00:00,9.98964954482228,,,1
06/05/2014 00:00:00,9.55806035193916,,,1
07/05/2014 00:00:00,7.19510809557521,,,1
08/05/2014 00:00:00,7.01263651673061,,,1
09/05/2014 00:00:00,6.554164937886,,,1
10/05/2014 00:00:00,6.09569335904139,,,1
11/05/2014 00:00:00,5.36335971737493,,,1
12/05/2014 00:00:00,4.63684396309772,,,1
13/05/2014 00:00:00,4.23769089888472,,,1
14/05/2014 00:00:00,3.69551903936747,,,1
15/05/2014 00:00:00,2.98928008688656,,,1
16/05/2014 00:00:00,1.58164791448032,,,1
17/05/2014 00:00:00,1.71506057647724,,,1
18/05/2014 00:00:00,1.96326727357045,,,1
19/05/2014 00:00:00,1.89164724330662,,,1
20/05/2014 00:00:00,2.11914797549611,,,1
21/05/2014 00:00:00,3.37227807336546,,,1
22/05/2014 00:00:00,1.92502867742176,,,1
23/05/2014 00:00:00,1.70367212554613,,,1
24/05/2014 00:00:00,1.52227297244531,,,1
25/05/2014 00:00:00,1.41852227076371,,,1
26/05/2014 00:00:00,1.34143206501846,,,1
27/05/2014 00:00:00,1.46602086740052,,,1
28/05/2014 00:00:00,2.80320493983848,,,1
29/05/2014 00:00:00,1.46251946403733,,,1
30/05/2014 00:00:00,1.40126876235573,,,1
31/05/2014 00:00:00,2.04649183608722,,,1
01/06/2014 00:00:00,1.35554574964004,,,1
02/06/2014 00:00:00,5.33121312327635,,,1
03/06/2014 00:00:00,3.81688184902258,,,1
04/06/2014 00:00:00,2.31916590193545,,,1
05/06/2014 00:00:00,2.06619359090136,,,1
06/06/2014 00:00:00,2.40934063895739,,,1
07/06/2014 00:00:00,2.40717800746836,,,1
08/06/2014 00:00:00,2.27001464378984,,,1
09/06/2014 00:00:00,2.20795499475267,,,1
10/06/2014 00:00:00,2.2258953457155,,,1
11/06/2014 00:00:00,2.25383569667833,,,1
12/06/2014 00:00:00,2.37536485002321,,,1
13/06/2014 00:00:00,2.32070221853418,,,1
14/06/2014 00:00:00,2.35243661508072,,,1
15/06/2014 00:00:00,5.08558553396997,,,1
16/06/2014 00:00:00,3.99810512567229,,,1
17/06/2014 00:00:00,5.87641883437602,,,1
18/06/2014 00:00:00,4.13370321589285,,,1
19/06/2014 00:00:00,4.42259960487317,,,1
20/06/2014 00:00:00,21.0661376358247,,,1
21/06/2014 00:00:00,10.4224158489737,,,1
22/06/2014 00:00:00,13.8009994512127,,,1
23/06/2014 00:00:00,9.93295467017878,,,1
24/06/2014 00:00:00,9.32842794424307,,,1
25/06/2014 00:00:00,13.6289059378771,,,1
26/06/2014 00:00:00,9.47716290198642,,,1
27/06/2014 00:00:00,8.47537769728878,,,1
28/06/2014 00:00:00,8.40342761497068,,,1
29/06/2014 00:00:00,8.55567753265258,,,1
30/06/2014 00:00:00,33.2153870047192,,,1
01/07/2014 00:00:00,64.1117748874979,,,1
02/07/2014 00:00:00,52.036031610141,,,1
03/07/2014 00:00:00,38.014852199952,,,1
04/07/2014 00:00:00,30.3419807036529,,,1
05/07/2014 00:00:00,24.7368270814285,,,1
06/07/2014 00:00:00,20.8303913332788,,,1
07/07/2014 00:00:00,17.6176734592039,,,1
08/07/2014 00:00:00,15.3096483406808,,,1
09/07/2014 00:00:00,12.8585072777179,,,1
10/07/2014 00:00:00,7.8270840888298,,,1
11/07/2014 00:00:00,9.08405044921963,,,1
12/07/2014 00:00:00,9.10796253879624,,,1
13/07/2014 00:00:00,8.91947462837287,,,1
14/07/2014 00:00:00,7.99666445893168,,,1
15/07/2014 00:00:00,6.98898183816214,,,1
16/07/2014 00:00:00,6.1012992173926,,,1
17/07/2014 00:00:00,5.23254423142607,,,1
18/07/2014 00:00:00,4.23981526901202,,,1
19/07/2014 00:00:00,3.26805372072648,,,1
20/07/2014 00:00:00,2.43174764252514,,,1
21/07/2014 00:00:00,2.13573842795409,,,1
22/07/2014 00:00:00,1.67940261958152,,,1
23/07/2014 00:00:00,1.47582728433746,,,1
24/07/2014 00:00:00,1.26922550082419,,,1
25/07/2014 00:00:00,1.28543708697783,,,1
26/07/2014 00:00:00,6.17647300969721,,,1
27/07/2014 00:00:00,1.97732532410639,,,1
28/07/2014 00:00:00,1.92758980679844,,,1
29/07/2014 00:00:00,1.28628343159239,,,1
30/07/2014 00:00:00,1.07108907913691,,,1
31/07/2014 00:00:00,1.04175211096096,,,1
01/08/2014 00:00:00,0.425391481904991,,,1
02/08/2014 00:00:00,0.992427676383675,,,1
03/08/2014 00:00:00,2.58609437324582,,,1
04/08/2014 00:00:00,1.61049706707852,,,1
05/08/2014 00:00:00,1.04269102451774,,,1
06/08/2014 00:00:00,0.823480598167484,,,1
