RIDGE CREEK NEAR BRIDGEFORD,,Average Daily ,,Discharge
Data Start Time,01/01/2004 12:00:00 AM
Data End Time,11/06/2015 3:30:00 PM
Time Stamp,,,m^3/s
01/01/2004 12:00:00 AM,,,
02/01/2004 12:00:00 AM,,,
03/01/2004 12:00:00 AM,,,
04/01/2004 12:00:00 AM,,,
05/01/2004 12:00:00 AM,,,
06/01/2004 12:00:00 AM,,,
07/01/2004 12:00:00 AM,,,
08/01/2004 12:00:00 AM,,,
09/01/2004 12:00:00 AM,,,
10/01/2004 12:00:00 AM,,,
11/01/2004 12:00:00 AM,,,
12/01/2004 12:00:00 AM,,,
13/01/2004 12:00:00 AM,,,
14/01/2004 12:00:00 AM,,,
15/01/2004 12:00:00 AM,,,
16/01/2004 12:00:00 AM,,,
17/01/2004 12:00:00 AM,,,
18/01/2004 12:00:00 AM,,,
19/01/2004 12:00:00 AM,,,
20/01/2004 12:00:00 AM,,,
21/01/2004 12:00:00 AM,,,
22/01/2004 12:00:00 AM,,,
23/01/2004 12:00:00 AM,,,
24/01/2004 12:00:00 AM,,,
25/01/2004 12:00:00 AM,,,
26/01/2004 12:00:00 AM,,,
27/01/2004 12:00:00 AM,,,
28/01/2004 12:00:00 AM,,,
29/01/2004 12:00:00 AM,,,
30/01/2004 12:00:00 AM,,,
31/01/2004 12:00:00 AM,,,
01/02/2004 12:00:00 AM,,,
02/02/2004 12:00:00 AM,,,
03/02/2004 12:00:00 AM,,,
04/02/2004 12:00:00 AM,,,
05/02/2004 12:00:00 AM,,,
06/02/2004 12:00:00 AM,,,
07/02/2004 12:00:00 AM,,,
08/02/2004 12:00:00 AM,,,
09/02/2004 12:00:00 AM,,,
10/02/2004 12:00:00 AM,,,
11/02/2004 12:00:00 AM,,,
12/02/2004 12:00:00 AM,,,
13/02/2004 12:00:00 AM,,,
14/02/2004 12:00:00 AM,,,
15/02/2004 12:00:00 AM,,,
16/02/2004 12:00:00 AM,,,
17/02/2004 12:00:00 AM,,,
18/02/2004 12:00:00 AM,,,
19/02/2004 12:00:00 AM,,,
20/02/2004 12:00:00 AM,,,
21/02/2004 12:00:00 AM,,,
22/02/2004 12:00:00 AM,,,
23/02/2004 12:00:00 AM,,,
24/02/2004 12:00:00 AM,,,
25/02/2004 12:00:00 AM,,,
26/02/2004 12:00:00 AM,,,
27/02/2004 12:00:00 AM,,,
28/02/2004 12:00:00 AM,,,
29/02/2004 12:00:00 AM,,,
01/03/2004 12:00:00 AM,,,
02/03/2004 12:00:00 AM,,,
03/03/2004 12:00:00 AM,,,
04/03/2004 12:00:00 AM,,,
05/03/2004 12:00:00 AM,,,
06/03/2004 12:00:00 AM,,,
07/03/2004 12:00:00 AM,,,
08/03/2004 12:00:00 AM,,,
09/03/2004 12:00:00 AM,,,
10/03/2004 12:00:00 AM,,,
11/03/2004 12:00:00 AM,,,
12/03/2004 12:00:00 AM,,,
13/03/2004 12:00:00 AM,,,
14/03/2004 12:00:00 AM,,,
15/03/2004 12:00:00 AM,,,
16/03/2004 12:00:00 AM,,,
17/03/2004 12:00:00 AM,,,
18/03/2004 12:00:00 AM,,,
19/03/2004 12:00:00 AM,,,
20/03/2004 12:00:00 AM,,,
21/03/2004 12:00:00 AM,,,0.035
22/03/2004 12:00:00 AM,,,0.019
23/03/2004 12:00:00 AM,,,0.022
24/03/2004 12:00:00 AM,,,0.048
25/03/2004 12:00:00 AM,,,0.113
26/03/2004 12:00:00 AM,,,
27/03/2004 12:00:00 AM,,,
28/03/2004 12:00:00 AM,,,0.173
29/03/2004 12:00:00 AM,,,0.301
30/03/2004 12:00:00 AM,,,0.327
31/03/2004 12:00:00 AM,,,0.425
01/04/2004 12:00:00 AM,,,0.356
02/04/2004 12:00:00 AM,,,0.330
03/04/2004 12:00:00 AM,,,0.366
04/04/2004 12:00:00 AM,,,0.276
05/04/2004 12:00:00 AM,,,0.237
06/04/2004 12:00:00 AM,,,0.119
07/04/2004 12:00:00 AM,,,0.090
08/04/2004 12:00:00 AM,,,0.063
09/04/2004 12:00:00 AM,,,0.035
10/04/2004 12:00:00 AM,,,0.028
11/04/2004 12:00:00 AM,,,0.020
12/04/2004 12:00:00 AM,,,0.020
13/04/2004 12:00:00 AM,,,0.022
14/04/2004 12:00:00 AM,,,0.015
15/04/2004 12:00:00 AM,,,
16/04/2004 12:00:00 AM,,,
17/04/2004 12:00:00 AM,,,
18/04/2004 12:00:00 AM,,,0.014
19/04/2004 12:00:00 AM,,,0.015
20/04/2004 12:00:00 AM,,,0.016
21/04/2004 12:00:00 AM,,,0.013
22/04/2004 12:00:00 AM,,,
23/04/2004 12:00:00 AM,,,
24/04/2004 12:00:00 AM,,,
25/04/2004 12:00:00 AM,,,
26/04/2004 12:00:00 AM,,,0.010
27/04/2004 12:00:00 AM,,,0.010
28/04/2004 12:00:00 AM,,,0.016
29/04/2004 12:00:00 AM,,,0.037
30/04/2004 12:00:00 AM,,,0.061
01/05/2004 12:00:00 AM,,,0.028
02/05/2004 12:00:00 AM,,,0.014
03/05/2004 12:00:00 AM,,,
04/05/2004 12:00:00 AM,,,
05/05/2004 12:00:00 AM,,,
06/05/2004 12:00:00 AM,,,
07/05/2004 12:00:00 AM,,,0.012
08/05/2004 12:00:00 AM,,,0.009
09/05/2004 12:00:00 AM,,,0.010
10/05/2004 12:00:00 AM,,,0.011
11/05/2004 12:00:00 AM,,,0.010
12/05/2004 12:00:00 AM,,,0.008
13/05/2004 12:00:00 AM,,,0.005
14/05/2004 12:00:00 AM,,,0.005
15/05/2004 12:00:00 AM,,,0.005
16/05/2004 12:00:00 AM,,,0.004
17/05/2004 12:00:00 AM,,,0.003
18/05/2004 12:00:00 AM,,,0.003
19/05/2004 12:00:00 AM,,,0.003
20/05/2004 12:00:00 AM,,,
21/05/2004 12:00:00 AM,,,0.018
22/05/2004 12:00:00 AM,,,0.017
23/05/2004 12:00:00 AM,,,0.017
24/05/2004 12:00:00 AM,,,0.036
25/05/2004 12:00:00 AM,,,0.020
26/05/2004 12:00:00 AM,,,0.014
27/05/2004 12:00:00 AM,,,0.030
28/05/2004 12:00:00 AM,,,0.030
29/05/2004 12:00:00 AM,,,0.058
30/05/2004 12:00:00 AM,,,0.025
31/05/2004 12:00:00 AM,,,0.016
01/06/2004 12:00:00 AM,,,0.015
02/06/2004 12:00:00 AM,,,
03/06/2004 12:00:00 AM,,,
04/06/2004 12:00:00 AM,,,
05/06/2004 12:00:00 AM,,,
06/06/2004 12:00:00 AM,,,
07/06/2004 12:00:00 AM,,,
08/06/2004 12:00:00 AM,,,
09/06/2004 12:00:00 AM,,,
10/06/2004 12:00:00 AM,,,
11/06/2004 12:00:00 AM,,,0.087
12/06/2004 12:00:00 AM,,,
13/06/2004 12:00:00 AM,,,0.110
14/06/2004 12:00:00 AM,,,0.144
15/06/2004 12:00:00 AM,,,0.154
16/06/2004 12:00:00 AM,,,0.116
17/06/2004 12:00:00 AM,,,0.076
18/06/2004 12:00:00 AM,,,0.048
19/06/2004 12:00:00 AM,,,0.020
20/06/2004 12:00:00 AM,,,0.021
21/06/2004 12:00:00 AM,,,0.019
22/06/2004 12:00:00 AM,,,0.027
23/06/2004 12:00:00 AM,,,0.044
24/06/2004 12:00:00 AM,,,0.029
25/06/2004 12:00:00 AM,,,0.032
26/06/2004 12:00:00 AM,,,0.078
27/06/2004 12:00:00 AM,,,0.074
28/06/2004 12:00:00 AM,,,0.067
29/06/2004 12:00:00 AM,,,0.044
30/06/2004 12:00:00 AM,,,0.050
01/07/2004 12:00:00 AM,,,0.039
02/07/2004 12:00:00 AM,,,0.046
03/07/2004 12:00:00 AM,,,0.046
04/07/2004 12:00:00 AM,,,0.067
05/07/2004 12:00:00 AM,,,0.095
06/07/2004 12:00:00 AM,,,0.075
07/07/2004 12:00:00 AM,,,0.048
08/07/2004 12:00:00 AM,,,0.016
09/07/2004 12:00:00 AM,,,0.010
10/07/2004 12:00:00 AM,,,0.004
11/07/2004 12:00:00 AM,,,0.003
12/07/2004 12:00:00 AM,,,0.002
13/07/2004 12:00:00 AM,,,0.005
14/07/2004 12:00:00 AM,,,0.008
15/07/2004 12:00:00 AM,,,0.012
16/07/2004 12:00:00 AM,,,
17/07/2004 12:00:00 AM,,,
18/07/2004 12:00:00 AM,,,0.003
19/07/2004 12:00:00 AM,,,0.002
20/07/2004 12:00:00 AM,,,0.001
21/07/2004 12:00:00 AM,,,0.003
22/07/2004 12:00:00 AM,,,0.002
23/07/2004 12:00:00 AM,,,0.002
24/07/2004 12:00:00 AM,,,0.001
25/07/2004 12:00:00 AM,,,0.001
26/07/2004 12:00:00 AM,,,0.000
27/07/2004 12:00:00 AM,,,0.000
28/07/2004 12:00:00 AM,,,0.000
29/07/2004 12:00:00 AM,,,0.000
30/07/2004 12:00:00 AM,,,
31/07/2004 12:00:00 AM,,,0.000
01/08/2004 12:00:00 AM,,,0.000
02/08/2004 12:00:00 AM,,,0.000
03/08/2004 12:00:00 AM,,,0.000
04/08/2004 12:00:00 AM,,,0.000
05/08/2004 12:00:00 AM,,,0.000
06/08/2004 12:00:00 AM,,,0.000
07/08/2004 12:00:00 AM,,,0.001
08/08/2004 12:00:00 AM,,,0.016
09/08/2004 12:00:00 AM,,,0.016
10/08/2004 12:00:00 AM,,,0.027
11/08/2004 12:00:00 AM,,,0.009
12/08/2004 12:00:00 AM,,,0.005
13/08/2004 12:00:00 AM,,,0.003
14/08/2004 12:00:00 AM,,,0.002
15/08/2004 12:00:00 AM,,,0.002
16/08/2004 12:00:00 AM,,,0.002
17/08/2004 12:00:00 AM,,,0.003
18/08/2004 12:00:00 AM,,,0.002
19/08/2004 12:00:00 AM,,,0.002
20/08/2004 12:00:00 AM,,,0.002
21/08/2004 12:00:00 AM,,,0.002
22/08/2004 12:00:00 AM,,,0.001
23/08/2004 12:00:00 AM,,,0.005
24/08/2004 12:00:00 AM,,,0.017
25/08/2004 12:00:00 AM,,,0.013
26/08/2004 12:00:00 AM,,,
27/08/2004 12:00:00 AM,,,0.006
28/08/2004 12:00:00 AM,,,0.008
29/08/2004 12:00:00 AM,,,0.009
30/08/2004 12:00:00 AM,,,0.009
31/08/2004 12:00:00 AM,,,0.007
01/09/2004 12:00:00 AM,,,0.009
02/09/2004 12:00:00 AM,,,0.010
03/09/2004 12:00:00 AM,,,
04/09/2004 12:00:00 AM,,,0.006
05/09/2004 12:00:00 AM,,,0.006
06/09/2004 12:00:00 AM,,,0.005
07/09/2004 12:00:00 AM,,,0.005
08/09/2004 12:00:00 AM,,,0.004
09/09/2004 12:00:00 AM,,,0.004
10/09/2004 12:00:00 AM,,,0.003
11/09/2004 12:00:00 AM,,,0.004
12/09/2004 12:00:00 AM,,,0.006
13/09/2004 12:00:00 AM,,,0.005
14/09/2004 12:00:00 AM,,,0.007
15/09/2004 12:00:00 AM,,,0.006
16/09/2004 12:00:00 AM,,,0.006
17/09/2004 12:00:00 AM,,,
18/09/2004 12:00:00 AM,,,
19/09/2004 12:00:00 AM,,,
20/09/2004 12:00:00 AM,,,
21/09/2004 12:00:00 AM,,,
22/09/2004 12:00:00 AM,,,
23/09/2004 12:00:00 AM,,,
24/09/2004 12:00:00 AM,,,
25/09/2004 12:00:00 AM,,,
26/09/2004 12:00:00 AM,,,
27/09/2004 12:00:00 AM,,,
28/09/2004 12:00:00 AM,,,
29/09/2004 12:00:00 AM,,,
30/09/2004 12:00:00 AM,,,
01/10/2004 12:00:00 AM,,,
02/10/2004 12:00:00 AM,,,
03/10/2004 12:00:00 AM,,,
04/10/2004 12:00:00 AM,,,
05/10/2004 12:00:00 AM,,,
06/10/2004 12:00:00 AM,,,
07/10/2004 12:00:00 AM,,,
08/10/2004 12:00:00 AM,,,
09/10/2004 12:00:00 AM,,,
10/10/2004 12:00:00 AM,,,
11/10/2004 12:00:00 AM,,,
12/10/2004 12:00:00 AM,,,
13/10/2004 12:00:00 AM,,,
14/10/2004 12:00:00 AM,,,
15/10/2004 12:00:00 AM,,,
16/10/2004 12:00:00 AM,,,
17/10/2004 12:00:00 AM,,,
18/10/2004 12:00:00 AM,,,
19/10/2004 12:00:00 AM,,,
20/10/2004 12:00:00 AM,,,
21/10/2004 12:00:00 AM,,,
22/10/2004 12:00:00 AM,,,
23/10/2004 12:00:00 AM,,,
24/10/2004 12:00:00 AM,,,
25/10/2004 12:00:00 AM,,,
26/10/2004 12:00:00 AM,,,0.053
27/10/2004 12:00:00 AM,,,0.055
28/10/2004 12:00:00 AM,,,0.053
29/10/2004 12:00:00 AM,,,0.050
30/10/2004 12:00:00 AM,,,0.052
31/10/2004 12:00:00 AM,,,0.057
01/11/2004 12:00:00 AM,,,0.051
02/11/2004 12:00:00 AM,,,
03/11/2004 12:00:00 AM,,,0.076
04/11/2004 12:00:00 AM,,,
05/11/2004 12:00:00 AM,,,
06/11/2004 12:00:00 AM,,,
07/11/2004 12:00:00 AM,,,
08/11/2004 12:00:00 AM,,,
09/11/2004 12:00:00 AM,,,
10/11/2004 12:00:00 AM,,,
11/11/2004 12:00:00 AM,,,
12/11/2004 12:00:00 AM,,,
13/11/2004 12:00:00 AM,,,
14/11/2004 12:00:00 AM,,,
15/11/2004 12:00:00 AM,,,
16/11/2004 12:00:00 AM,,,
17/11/2004 12:00:00 AM,,,
18/11/2004 12:00:00 AM,,,
19/11/2004 12:00:00 AM,,,
20/11/2004 12:00:00 AM,,,
21/11/2004 12:00:00 AM,,,
22/11/2004 12:00:00 AM,,,
23/11/2004 12:00:00 AM,,,
24/11/2004 12:00:00 AM,,,
25/11/2004 12:00:00 AM,,,
26/11/2004 12:00:00 AM,,,
27/11/2004 12:00:00 AM,,,
28/11/2004 12:00:00 AM,,,
29/11/2004 12:00:00 AM,,,
30/11/2004 12:00:00 AM,,,
01/12/2004 12:00:00 AM,,,
02/12/2004 12:00:00 AM,,,
03/12/2004 12:00:00 AM,,,
04/12/2004 12:00:00 AM,,,
05/12/2004 12:00:00 AM,,,
06/12/2004 12:00:00 AM,,,
07/12/2004 12:00:00 AM,,,
08/12/2004 12:00:00 AM,,,
09/12/2004 12:00:00 AM,,,
10/12/2004 12:00:00 AM,,,
11/12/2004 12:00:00 AM,,,
12/12/2004 12:00:00 AM,,,
13/12/2004 12:00:00 AM,,,
14/12/2004 12:00:00 AM,,,
15/12/2004 12:00:00 AM,,,
16/12/2004 12:00:00 AM,,,
17/12/2004 12:00:00 AM,,,
18/12/2004 12:00:00 AM,,,
19/12/2004 12:00:00 AM,,,
20/12/2004 12:00:00 AM,,,
21/12/2004 12:00:00 AM,,,
22/12/2004 12:00:00 AM,,,
23/12/2004 12:00:00 AM,,,
24/12/2004 12:00:00 AM,,,
25/12/2004 12:00:00 AM,,,
26/12/2004 12:00:00 AM,,,
27/12/2004 12:00:00 AM,,,
28/12/2004 12:00:00 AM,,,
29/12/2004 12:00:00 AM,,,
30/12/2004 12:00:00 AM,,,
31/12/2004 12:00:00 AM,,,
01/01/2005 12:00:00 AM,,,
02/01/2005 12:00:00 AM,,,
03/01/2005 12:00:00 AM,,,
04/01/2005 12:00:00 AM,,,
05/01/2005 12:00:00 AM,,,
06/01/2005 12:00:00 AM,,,
07/01/2005 12:00:00 AM,,,
08/01/2005 12:00:00 AM,,,
09/01/2005 12:00:00 AM,,,
10/01/2005 12:00:00 AM,,,
11/01/2005 12:00:00 AM,,,
12/01/2005 12:00:00 AM,,,
13/01/2005 12:00:00 AM,,,
14/01/2005 12:00:00 AM,,,
15/01/2005 12:00:00 AM,,,
16/01/2005 12:00:00 AM,,,
17/01/2005 12:00:00 AM,,,
18/01/2005 12:00:00 AM,,,
19/01/2005 12:00:00 AM,,,
20/01/2005 12:00:00 AM,,,
21/01/2005 12:00:00 AM,,,
22/01/2005 12:00:00 AM,,,
23/01/2005 12:00:00 AM,,,
24/01/2005 12:00:00 AM,,,
25/01/2005 12:00:00 AM,,,
26/01/2005 12:00:00 AM,,,
27/01/2005 12:00:00 AM,,,
28/01/2005 12:00:00 AM,,,
29/01/2005 12:00:00 AM,,,
30/01/2005 12:00:00 AM,,,
31/01/2005 12:00:00 AM,,,
01/02/2005 12:00:00 AM,,,
02/02/2005 12:00:00 AM,,,
03/02/2005 12:00:00 AM,,,
04/02/2005 12:00:00 AM,,,
05/02/2005 12:00:00 AM,,,
06/02/2005 12:00:00 AM,,,
07/02/2005 12:00:00 AM,,,
08/02/2005 12:00:00 AM,,,
09/02/2005 12:00:00 AM,,,
10/02/2005 12:00:00 AM,,,
11/02/2005 12:00:00 AM,,,
12/02/2005 12:00:00 AM,,,
13/02/2005 12:00:00 AM,,,
14/02/2005 12:00:00 AM,,,
15/02/2005 12:00:00 AM,,,
16/02/2005 12:00:00 AM,,,
17/02/2005 12:00:00 AM,,,
18/02/2005 12:00:00 AM,,,
19/02/2005 12:00:00 AM,,,
20/02/2005 12:00:00 AM,,,
21/02/2005 12:00:00 AM,,,
22/02/2005 12:00:00 AM,,,
23/02/2005 12:00:00 AM,,,
24/02/2005 12:00:00 AM,,,
25/02/2005 12:00:00 AM,,,
26/02/2005 12:00:00 AM,,,0.004
27/02/2005 12:00:00 AM,,,0.004
28/02/2005 12:00:00 AM,,,0.003
01/03/2005 12:00:00 AM,,,0.003
02/03/2005 12:00:00 AM,,,0.003
03/03/2005 12:00:00 AM,,,0.003
04/03/2005 12:00:00 AM,,,0.003
05/03/2005 12:00:00 AM,,,0.006
06/03/2005 12:00:00 AM,,,0.044
07/03/2005 12:00:00 AM,,,0.597
08/03/2005 12:00:00 AM,,,3.236
09/03/2005 12:00:00 AM,,,2.961
10/03/2005 12:00:00 AM,,,4.291
11/03/2005 12:00:00 AM,,,3.260
12/03/2005 12:00:00 AM,,,1.522
13/03/2005 12:00:00 AM,,,0.730
14/03/2005 12:00:00 AM,,,0.536
15/03/2005 12:00:00 AM,,,0.224
16/03/2005 12:00:00 AM,,,0.133
17/03/2005 12:00:00 AM,,,0.096
18/03/2005 12:00:00 AM,,,0.066
19/03/2005 12:00:00 AM,,,0.057
20/03/2005 12:00:00 AM,,,0.050
21/03/2005 12:00:00 AM,,,0.042
22/03/2005 12:00:00 AM,,,0.038
23/03/2005 12:00:00 AM,,,0.034
24/03/2005 12:00:00 AM,,,0.043
25/03/2005 12:00:00 AM,,,0.053
26/03/2005 12:00:00 AM,,,0.040
27/03/2005 12:00:00 AM,,,0.215
28/03/2005 12:00:00 AM,,,1.970
29/03/2005 12:00:00 AM,,,4.964
30/03/2005 12:00:00 AM,,,3.643
31/03/2005 12:00:00 AM,,,1.952
01/04/2005 12:00:00 AM,,,1.272
02/04/2005 12:00:00 AM,,,0.904
03/04/2005 12:00:00 AM,,,0.599
04/04/2005 12:00:00 AM,,,0.408
05/04/2005 12:00:00 AM,,,0.331
06/04/2005 12:00:00 AM,,,0.284
07/04/2005 12:00:00 AM,,,0.240
08/04/2005 12:00:00 AM,,,0.203
09/04/2005 12:00:00 AM,,,0.168
10/04/2005 12:00:00 AM,,,0.205
11/04/2005 12:00:00 AM,,,0.214
12/04/2005 12:00:00 AM,,,0.258
13/04/2005 12:00:00 AM,,,0.200
14/04/2005 12:00:00 AM,,,0.164
15/04/2005 12:00:00 AM,,,0.160
16/04/2005 12:00:00 AM,,,0.140
17/04/2005 12:00:00 AM,,,0.128
18/04/2005 12:00:00 AM,,,0.086
19/04/2005 12:00:00 AM,,,0.053
20/04/2005 12:00:00 AM,,,0.038
21/04/2005 12:00:00 AM,,,
22/04/2005 12:00:00 AM,,,0.030
23/04/2005 12:00:00 AM,,,0.032
24/04/2005 12:00:00 AM,,,0.029
25/04/2005 12:00:00 AM,,,0.015
26/04/2005 12:00:00 AM,,,0.020
27/04/2005 12:00:00 AM,,,0.022
28/04/2005 12:00:00 AM,,,0.029
29/04/2005 12:00:00 AM,,,0.031
30/04/2005 12:00:00 AM,,,0.034
01/05/2005 12:00:00 AM,,,0.031
02/05/2005 12:00:00 AM,,,0.031
03/05/2005 12:00:00 AM,,,0.025
04/05/2005 12:00:00 AM,,,0.019
05/05/2005 12:00:00 AM,,,0.015
06/05/2005 12:00:00 AM,,,0.011
07/05/2005 12:00:00 AM,,,0.014
08/05/2005 12:00:00 AM,,,
09/05/2005 12:00:00 AM,,,0.012
10/05/2005 12:00:00 AM,,,0.014
11/05/2005 12:00:00 AM,,,0.013
12/05/2005 12:00:00 AM,,,0.012
13/05/2005 12:00:00 AM,,,
14/05/2005 12:00:00 AM,,,0.009
15/05/2005 12:00:00 AM,,,0.011
16/05/2005 12:00:00 AM,,,0.017
17/05/2005 12:00:00 AM,,,0.024
18/05/2005 12:00:00 AM,,,0.148
19/05/2005 12:00:00 AM,,,0.073
20/05/2005 12:00:00 AM,,,
21/05/2005 12:00:00 AM,,,0.082
22/05/2005 12:00:00 AM,,,0.130
23/05/2005 12:00:00 AM,,,0.105
24/05/2005 12:00:00 AM,,,0.085
25/05/2005 12:00:00 AM,,,0.069
26/05/2005 12:00:00 AM,,,0.054
27/05/2005 12:00:00 AM,,,
28/05/2005 12:00:00 AM,,,0.036
29/05/2005 12:00:00 AM,,,0.041
30/05/2005 12:00:00 AM,,,0.063
31/05/2005 12:00:00 AM,,,0.023
01/06/2005 12:00:00 AM,,,0.020
02/06/2005 12:00:00 AM,,,
03/06/2005 12:00:00 AM,,,0.014
04/06/2005 12:00:00 AM,,,0.013
05/06/2005 12:00:00 AM,,,0.016
06/06/2005 12:00:00 AM,,,0.013
07/06/2005 12:00:00 AM,,,0.028
08/06/2005 12:00:00 AM,,,0.048
09/06/2005 12:00:00 AM,,,0.039
10/06/2005 12:00:00 AM,,,0.019
11/06/2005 12:00:00 AM,,,0.022
12/06/2005 12:00:00 AM,,,0.023
13/06/2005 12:00:00 AM,,,0.020
14/06/2005 12:00:00 AM,,,0.028
15/06/2005 12:00:00 AM,,,0.018
16/06/2005 12:00:00 AM,,,0.014
17/06/2005 12:00:00 AM,,,
18/06/2005 12:00:00 AM,,,
19/06/2005 12:00:00 AM,,,
20/06/2005 12:00:00 AM,,,
21/06/2005 12:00:00 AM,,,0.177
22/06/2005 12:00:00 AM,,,0.135
23/06/2005 12:00:00 AM,,,0.091
24/06/2005 12:00:00 AM,,,0.061
25/06/2005 12:00:00 AM,,,0.052
26/06/2005 12:00:00 AM,,,0.073
27/06/2005 12:00:00 AM,,,0.067
28/06/2005 12:00:00 AM,,,0.052
29/06/2005 12:00:00 AM,,,0.132
30/06/2005 12:00:00 AM,,,0.126
01/07/2005 12:00:00 AM,,,0.071
02/07/2005 12:00:00 AM,,,0.045
03/07/2005 12:00:00 AM,,,0.051
04/07/2005 12:00:00 AM,,,0.105
05/07/2005 12:00:00 AM,,,0.071
06/07/2005 12:00:00 AM,,,0.078
07/07/2005 12:00:00 AM,,,0.168
08/07/2005 12:00:00 AM,,,0.131
09/07/2005 12:00:00 AM,,,0.104
10/07/2005 12:00:00 AM,,,0.076
11/07/2005 12:00:00 AM,,,0.064
12/07/2005 12:00:00 AM,,,0.043
13/07/2005 12:00:00 AM,,,0.031
14/07/2005 12:00:00 AM,,,0.019
15/07/2005 12:00:00 AM,,,0.014
16/07/2005 12:00:00 AM,,,0.011
17/07/2005 12:00:00 AM,,,0.007
18/07/2005 12:00:00 AM,,,0.007
19/07/2005 12:00:00 AM,,,0.007
20/07/2005 12:00:00 AM,,,0.007
21/07/2005 12:00:00 AM,,,0.007
22/07/2005 12:00:00 AM,,,0.004
23/07/2005 12:00:00 AM,,,0.005
24/07/2005 12:00:00 AM,,,0.004
25/07/2005 12:00:00 AM,,,
26/07/2005 12:00:00 AM,,,0.004
27/07/2005 12:00:00 AM,,,0.004
28/07/2005 12:00:00 AM,,,
29/07/2005 12:00:00 AM,,,
30/07/2005 12:00:00 AM,,,0.007
31/07/2005 12:00:00 AM,,,0.006
01/08/2005 12:00:00 AM,,,0.007
02/08/2005 12:00:00 AM,,,0.006
03/08/2005 12:00:00 AM,,,0.003
04/08/2005 12:00:00 AM,,,0.001
05/08/2005 12:00:00 AM,,,0.002
06/08/2005 12:00:00 AM,,,0.001
07/08/2005 12:00:00 AM,,,0.001
08/08/2005 12:00:00 AM,,,0.001
09/08/2005 12:00:00 AM,,,0.001
10/08/2005 12:00:00 AM,,,0.001
11/08/2005 12:00:00 AM,,,0.001
12/08/2005 12:00:00 AM,,,0.002
13/08/2005 12:00:00 AM,,,0.002
14/08/2005 12:00:00 AM,,,0.003
15/08/2005 12:00:00 AM,,,0.003
16/08/2005 12:00:00 AM,,,0.002
17/08/2005 12:00:00 AM,,,0.001
18/08/2005 12:00:00 AM,,,0.001
19/08/2005 12:00:00 AM,,,0.001
20/08/2005 12:00:00 AM,,,0.002
21/08/2005 12:00:00 AM,,,0.001
22/08/2005 12:00:00 AM,,,0.001
23/08/2005 12:00:00 AM,,,0.002
24/08/2005 12:00:00 AM,,,0.011
25/08/2005 12:00:00 AM,,,0.008
26/08/2005 12:00:00 AM,,,0.006
27/08/2005 12:00:00 AM,,,0.003
28/08/2005 12:00:00 AM,,,0.002
29/08/2005 12:00:00 AM,,,0.001
30/08/2005 12:00:00 AM,,,0.002
31/08/2005 12:00:00 AM,,,0.001
01/09/2005 12:00:00 AM,,,0.002
02/09/2005 12:00:00 AM,,,0.002
03/09/2005 12:00:00 AM,,,0.002
04/09/2005 12:00:00 AM,,,0.002
05/09/2005 12:00:00 AM,,,0.002
06/09/2005 12:00:00 AM,,,0.002
07/09/2005 12:00:00 AM,,,0.002
08/09/2005 12:00:00 AM,,,0.001
09/09/2005 12:00:00 AM,,,0.002
10/09/2005 12:00:00 AM,,,0.021
11/09/2005 12:00:00 AM,,,0.113
12/09/2005 12:00:00 AM,,,
13/09/2005 12:00:00 AM,,,
14/09/2005 12:00:00 AM,,,0.010
15/09/2005 12:00:00 AM,,,0.008
16/09/2005 12:00:00 AM,,,0.021
17/09/2005 12:00:00 AM,,,0.026
18/09/2005 12:00:00 AM,,,0.015
19/09/2005 12:00:00 AM,,,0.009
20/09/2005 12:00:00 AM,,,0.005
21/09/2005 12:00:00 AM,,,0.007
22/09/2005 12:00:00 AM,,,0.006
23/09/2005 12:00:00 AM,,,0.006
24/09/2005 12:00:00 AM,,,0.008
25/09/2005 12:00:00 AM,,,0.008
26/09/2005 12:00:00 AM,,,0.008
27/09/2005 12:00:00 AM,,,0.008
28/09/2005 12:00:00 AM,,,0.008
29/09/2005 12:00:00 AM,,,0.008
30/09/2005 12:00:00 AM,,,0.008
01/10/2005 12:00:00 AM,,,0.010
02/10/2005 12:00:00 AM,,,0.014
03/10/2005 12:00:00 AM,,,0.014
04/10/2005 12:00:00 AM,,,0.010
05/10/2005 12:00:00 AM,,,0.009
06/10/2005 12:00:00 AM,,,0.013
07/10/2005 12:00:00 AM,,,
08/10/2005 12:00:00 AM,,,0.014
09/10/2005 12:00:00 AM,,,0.014
10/10/2005 12:00:00 AM,,,0.011
11/10/2005 12:00:00 AM,,,0.011
12/10/2005 12:00:00 AM,,,0.012
13/10/2005 12:00:00 AM,,,0.012
14/10/2005 12:00:00 AM,,,0.012
15/10/2005 12:00:00 AM,,,0.013
16/10/2005 12:00:00 AM,,,0.013
17/10/2005 12:00:00 AM,,,0.016
18/10/2005 12:00:00 AM,,,0.015
19/10/2005 12:00:00 AM,,,0.014
20/10/2005 12:00:00 AM,,,0.019
21/10/2005 12:00:00 AM,,,0.023
22/10/2005 12:00:00 AM,,,0.017
23/10/2005 12:00:00 AM,,,0.018
24/10/2005 12:00:00 AM,,,0.018
25/10/2005 12:00:00 AM,,,0.017
26/10/2005 12:00:00 AM,,,0.018
27/10/2005 12:00:00 AM,,,0.017
28/10/2005 12:00:00 AM,,,0.017
29/10/2005 12:00:00 AM,,,0.021
30/10/2005 12:00:00 AM,,,0.018
31/10/2005 12:00:00 AM,,,
