,Discharge.Calculated@05JF011,Discharge.Calculated@05JF011,Discharge.Calculated@05JF011,Discharge.Calculated@05JF011
dd/mm/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
22/06/2014 00:00:00,0.361801949157533,,,1
23/06/2014 00:00:00,0.366362308275817,,,1
24/06/2014 00:00:00,0.333580496769208,,,1
25/06/2014 00:00:00,0.318462437559192,,,1
26/06/2014 00:00:00,0.222531083546989,,,1
27/06/2014 00:00:00,0.180062621461487,,,1
28/06/2014 00:00:00,0.290546109086489,,,1
29/06/2014 00:00:00,0.239678711177906,,,1
30/06/2014 00:00:00,10.419494996881,,,1
01/07/2014 00:00:00,11.2187925014758,,,1
02/07/2014 00:00:00,13.1177994052342,,,1
03/07/2014 00:00:00,8.0726911550513,,,1
04/07/2014 00:00:00,5.22089066099114,,,1
05/07/2014 00:00:00,3.45994973600376,,,1
06/07/2014 00:00:00,2.53226954274443,,,1
07/07/2014 00:00:00,1.9382063871475,,,1
08/07/2014 00:00:00,1.5271954225059,,,1
09/07/2014 00:00:00,1.28688292111021,,,1
10/07/2014 00:00:00,1.15880142957793,,,1
11/07/2014 00:00:00,1.08029841792687,,,1
12/07/2014 00:00:00,0.945938935434442,,,1
13/07/2014 00:00:00,0.783280138113418,,,1
14/07/2014 00:00:00,0.662264417145519,,,1
15/07/2014 00:00:00,0.54948025508397,,,1
16/07/2014 00:00:00,0.452624497521785,,,1
17/07/2014 00:00:00,0.366227004985733,,,1
18/07/2014 00:00:00,0.291484101623856,,,1
19/07/2014 00:00:00,0.2664773915521,,,1
20/07/2014 00:00:00,0.235867637320585,,,1
21/07/2014 00:00:00,0.224189737823307,,,1
22/07/2014 00:00:00,0.207267006151702,,,1
23/07/2014 00:00:00,0.196071882147034,,,1
24/07/2014 00:00:00,0.181103652546399,,,1
25/07/2014 00:00:00,0.192291635700205,,,1
26/07/2014 00:00:00,0.1818562198121,,,1
27/07/2014 00:00:00,0.176667885631087,,,1
28/07/2014 00:00:00,0.175729567637235,,,1
29/07/2014 00:00:00,0.1696727543979,,,1
30/07/2014 00:00:00,0.171299501509973,,,1
31/07/2014 00:00:00,0.164814033737914,,,1
01/08/2014 00:00:00,0.151599342477309,,,1
02/08/2014 00:00:00,0.15976654933211,,,1
03/08/2014 00:00:00,0.169660926002366,,,1
04/08/2014 00:00:00,0.148801324230805,,,1
05/08/2014 00:00:00,0.135832314126959,,,1
06/08/2014 00:00:00,0.132085082439455,,,1
07/08/2014 00:00:00,0.144875432671993,,,1
08/08/2014 00:00:00,0.136779727813072,,,1
09/08/2014 00:00:00,0.140699588297141,,,1
10/08/2014 00:00:00,0.145660873852068,,,1
11/08/2014 00:00:00,0.140827277816638,,,1
12/08/2014 00:00:00,0.134646065857779,,,1
13/08/2014 00:00:00,0.963074705339195,,,1
14/08/2014 00:00:00,0.73056032708301,,,1
15/08/2014 00:00:00,0.483903104899157,,,1
16/08/2014 00:00:00,0.349755819488526,,,1
17/08/2014 00:00:00,0.269763605692144,,,1
18/08/2014 00:00:00,0.226805653228169,,,1
19/08/2014 00:00:00,0.186997876859095,,,1
20/08/2014 00:00:00,0.165269270647932,,,1
21/08/2014 00:00:00,0.155447592025067,,,1
22/08/2014 00:00:00,0.140748382709953,,,1
23/08/2014 00:00:00,0.133712987060743,,,1
24/08/2014 00:00:00,0.128755215246496,,,1
25/08/2014 00:00:00,0.18859031197991,,,1
26/08/2014 00:00:00,0.165457930533663,,,1
27/08/2014 00:00:00,0.172686113200557,,,1
28/08/2014 00:00:00,2.13378798879568,,,1
29/08/2014 00:00:00,1.56871740759031,,,1
30/08/2014 00:00:00,1.10618264113167,,,1
31/08/2014 00:00:00,0.809265539330969,,,1
01/09/2014 00:00:00,0.581124005952516,,,1
02/09/2014 00:00:00,0.426040248581256,,,1
03/09/2014 00:00:00,0.336496448427203,,,1
04/09/2014 00:00:00,0.278191394302672,,,1
05/09/2014 00:00:00,0.230709214102046,,,1
06/09/2014 00:00:00,0.184004990173555,,,1
07/09/2014 00:00:00,0.157295942455094,,,1
08/09/2014 00:00:00,0.144679655581573,,,1
08/09/2014 00:00:00,,,,1
19/09/2014 23:59:59,,,,1
20/09/2014 00:00:00,0.0887037752450835,,,1
21/09/2014 00:00:00,0.108656424623771,,,1
22/09/2014 00:00:00,0.108462406158834,,,1
23/09/2014 00:00:00,0.107864489192982,,,1
24/09/2014 00:00:00,0.103127466231872,,,1
25/09/2014 00:00:00,0.108285114829878,,,1
26/09/2014 00:00:00,0.106487151618602,,,1
27/09/2014 00:00:00,0.10570078028625,,,1
28/09/2014 00:00:00,0.0992280892730662,,,1
29/09/2014 00:00:00,0.0931817644966375,,,1
30/09/2014 00:00:00,0.0886001235797757,,,1
01/10/2014 00:00:00,0.088067592030992,,,1
02/10/2014 00:00:00,0.0972649992833916,,,1
03/10/2014 00:00:00,0.0990845338243717,,,1
04/10/2014 00:00:00,0.092299661282234,,,1
05/10/2014 00:00:00,0.0888180653106763,,,1
06/10/2014 00:00:00,0.0863264526627627,,,1
07/10/2014 00:00:00,0.0891953302128354,,,1
