Year,month,day,05JG013,05JG006,Estimated 05JG014,Estimated Ungauged,Estimated inflow to BPL (from upstream),Portion from LD (%),Portion  from Ridge Creek (%),Portion from Iskwao Creek (%),Portion from ungauged (%),Total Portion (%)
2001,1,1,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,2,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,3,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,4,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,5,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,6,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,7,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,8,0,1.53,0,-0.0956,1.4344,106.6648076,0,0,-6.664807585,100
2001,1,9,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,10,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,11,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,12,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,13,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,14,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,15,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,16,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,17,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,18,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,19,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,20,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,21,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,22,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,23,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,24,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,25,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,26,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,27,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,28,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,29,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,30,0,1.52,0,-0.0956,1.4244,106.7115979,0,0,-6.711597866,100
2001,1,31,0,1.51,0,-0.0956,1.4144,106.7590498,0,0,-6.759049774,100
2001,2,1,0,1.5,0,-0.0956,1.4044,106.8071774,0,0,-6.807177442,100
2001,2,2,0,1.49,0,-0.0956,1.3944,106.8559954,0,0,-6.85599541,100
2001,2,3,0,1.48,0,-0.0956,1.3844,106.9055186,0,0,-6.905518636,100
2001,2,4,0,1.47,0,-0.0956,1.3744,106.9557625,0,0,-6.955762515,100
2001,2,5,0,1.46,0,-0.0956,1.3644,107.0067429,0,0,-7.006742891,100
2001,2,6,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,7,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,8,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,9,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,10,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,11,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,12,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,13,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,14,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,15,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,16,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,17,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,18,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,19,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,20,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,21,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,22,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,23,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,24,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,25,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,26,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,27,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,2,28,0,1.45,0,-0.0956,1.3544,107.0584761,0,0,-7.058476078,100
2001,3,1,0.009,1.45,0.036718034,-0.084383534,1.4113345,102.7396411,0.637694324,2.601653513,-5.978988934,100
2001,3,2,0.009,1.45,0.036718034,-0.084383534,1.4113345,102.7396411,0.637694324,2.601653513,-5.978988934,100
2001,3,3,0.01,1.43,0.038515859,-0.083140287,1.395375572,102.4813698,0.716652936,2.760250343,-5.958273081,100
2001,3,4,0.01,1.42,0.038515859,-0.083140287,1.385375572,102.499281,0.721825922,2.780174546,-6.001281441,100
2001,3,5,0.01,1.43,0.038515859,-0.083140287,1.395375572,102.4813698,0.716652936,2.760250343,-5.958273081,100
2001,3,6,0.01,1.43,0.038515859,-0.083140287,1.395375572,102.4813698,0.716652936,2.760250343,-5.958273081,100
2001,3,7,0.011,1.42,0.040217906,-0.081897646,1.38932026,102.2082554,0.791754091,2.894790114,-5.89479965,100
2001,3,8,0.012,1.41,0.041837345,-0.08065561,1.383181736,101.9388822,0.867564955,3.024717883,-5.83116503,100
2001,3,9,0.013,1.4,0.043384609,-0.079414179,1.37697043,101.6724811,0.94410161,3.150729166,-5.767311837,100
2001,3,10,0.013,1.41,0.043384609,-0.079414179,1.38697043,101.6604225,0.937294676,3.128012537,-5.725729754,100
2001,3,11,0.015,1.41,0.046294798,-0.076933131,1.394361667,101.1215407,1.075761071,3.320142759,-5.517444523,100
2001,3,12,0.02,1.41,0.052749324,-0.070741097,1.412008227,99.8577751,1.416422342,3.735766043,-5.009963489,100
2001,3,13,0.037,1.41,0.069732095,-0.049801153,1.466930942,96.11904416,2.52227279,4.753604453,-3.394921406,100
2001,3,14,0.103,1.42,0.110959333,0.029846591,1.663805924,85.34649261,6.190625873,6.669006964,1.79387455,100
2001,3,15,0.097,1.4,0.107978658,0.022713865,1.627692522,86.01133081,5.959356492,6.633848602,1.395464096,100
2001,3,16,0.101,1.4,0.109976576,0.027471408,1.638447985,85.44671622,6.164370242,6.712240935,1.676672604,100
2001,3,17,0.297,1.42,0.179402789,0.248964152,2.145366941,66.18914336,13.84378562,8.362335841,11.60473518,100
2001,3,18,0.624,1.41,0.251255072,0.568934252,2.854189324,49.40106769,21.86260017,8.803027515,19.93330462,100
2001,3,19,1.64,1.41,0.389506081,1.194800596,4.634306677,30.42526311,35.38824929,8.404840422,25.78164717,100
2001,3,20,3.73,1.41,0.565488641,1.018046212,6.723534852,20.97111164,55.47677051,8.410585399,15.14153245,100
2001,3,21,2.36,1.41,0.459441016,1.334274988,5.563716004,25.34277449,42.41769347,8.25780856,23.98172348,100
2001,3,22,1.34,1.41,0.355391499,1.065080064,4.170471563,33.80912635,32.13065908,8.521614253,25.53860032,100
2001,3,23,0.743,1.41,0.271961366,0.67043558,3.095396946,45.5515084,24.00338351,8.785993211,21.65911488,100
2001,3,24,0.506,1.4,0.228461318,0.460488932,2.59495025,53.95093797,19.49941044,8.804073138,17.74557845,100
2001,3,25,0.307,1.4,0.182118586,0.259659386,2.148777972,65.15331125,14.2871904,8.475449218,12.08404914,100
2001,3,26,0.269,1.42,0.171521355,0.218707106,2.079228461,68.29456343,12.93749124,8.249278893,10.51866643,100
2001,3,27,0.316,1.43,0.184521772,0.269235316,2.199757089,65.00717772,14.36522249,8.38827948,12.23932031,100
2001,3,28,0.359,1.43,0.195517637,0.314337843,2.29885548,62.20486726,15.61646668,8.504999059,13.673667,100
2001,3,29,0.365,1.44,0.196993484,0.320546087,2.322539571,62.00109646,15.7155557,8.481813887,13.80153395,100
2001,3,30,0.292,1.44,0.178026145,0.243594678,2.153620824,66.86413803,13.55856132,8.266364403,11.31093625,100
2001,3,31,0.232,1.44,0.160384165,0.178020662,2.010404827,71.62736483,11.53996433,7.977704923,8.854965916,100
2001,4,1,0.206,1.44,0.2206142,0.421791663,2.288405863,62.92590065,9.001899677,9.640518911,18.43168076,100
2001,4,2,0.185,1.43,0.2102045,0.364110875,2.189315375,65.31722276,8.450130217,9.601380525,16.6312665,100
2001,4,3,0.15,1.44,0.192855,0.26785945,2.05071445,70.21943011,7.31452397,9.404283468,13.06176245,100
2001,4,4,0.13,1.44,0.182941,0.212793098,1.965734098,73.25507562,6.613305438,9.30649777,10.82512117,100
2001,4,5,0.132,1.44,0.1839324,0.218301878,1.974234278,72.93967165,6.686136568,9.316645043,11.05754674,100
2001,4,6,0.106,1.45,0.1710442,0.146650559,1.873694759,77.38720477,5.657271521,9.12871209,7.826811619,100
2001,4,7,0.114,1.46,0.1750098,0.168705698,1.917715498,76.13225222,5.944573118,9.125952215,8.797222449,100
2001,4,8,0.134,1.46,0.1849238,0.223810182,2.002733982,72.9003459,6.690853665,9.233567798,11.17523264,100
2001,4,9,0.132,1.47,0.1839324,0.218301878,2.004234278,73.34471903,6.586056403,9.177190611,10.89203395,100
2001,4,10,0.128,1.47,0.1819496,0.207283841,1.987233441,73.97218512,6.441115439,9.155924826,10.43077461,100
2001,4,11,0.094,1.47,0.1650958,0.113553551,1.842649351,79.77643707,5.101350398,8.959697074,6.162515459,100
2001,4,12,0.084,1.47,0.1601388,0.085959604,1.800098404,81.66220231,4.66641156,8.896113662,4.775272471,100
2001,4,13,0.075,1.48,0.1556775,0.061114863,1.771792363,83.53123263,4.233001653,8.786441532,3.449324187,100
2001,4,14,0.072,1.49,0.1541904,0.052831137,1.769021537,84.22735216,4.070046547,8.716140349,2.986460943,100
2001,4,15,0.072,1.48,0.1541904,0.052831137,1.759021537,84.13768499,4.093184675,8.765691422,3.00343891,100
2001,4,16,0.067,1.48,0.1517119,0.039022545,1.737734445,85.16836413,3.855594863,8.730442123,2.245598888,100
2001,4,17,0.056,1.48,0.1462592,0.008633157,1.690892357,87.52774792,3.311860732,8.649823236,0.510568108,100
2001,4,18,0.052,1.48,0.1442764,-0.002421104,1.673855296,88.41863474,3.10660068,8.619406969,-0.144642391,100
2001,4,19,0.057,1.48,0.1467549,0.011396425,1.695151325,87.30783963,3.362531662,8.657333294,0.672295412,100
2001,4,20,0.065,1.49,0.1507205,0.033498275,1.739218775,85.67064833,3.737310162,8.665988558,1.926052949,100
2001,4,21,0.071,1.5,0.1536947,0.050069657,1.774764357,84.5182626,4.000531096,8.66000601,2.821200292,100
2001,4,22,0.081,1.5,0.1586517,0.077679096,1.817330796,82.53863323,4.457086195,8.729929652,4.274350922,100
2001,4,23,0.068,1.5,0.1522076,0.041784502,1.761992102,85.13091507,3.85926815,8.638381513,2.371435265,100
2001,4,24,0.066,1.51,0.1512162,0.03626047,1.76347667,85.62631001,3.742606928,8.574890874,2.056192188,100
2001,4,25,0.045,1.51,0.1408065,-0.02177065,1.674035851,90.20117458,2.688114474,8.411199793,-1.300488845,100
2001,4,26,0.077,1.51,0.1566689,0.06663675,1.81030565,83.4113289,4.253425381,8.654278905,3.680966812,100
2001,4,27,0.042,1.51,0.1393194,-0.030065099,1.661254301,90.89517476,2.528210159,8.386398153,-1.809783072,100
2001,4,28,0.033,1.53,0.1348581,-0.054954883,1.642903217,93.12782298,2.008639319,8.208523702,-3.344986,100
2001,4,29,0.044,1.53,0.1403108,-0.024535347,1.689775453,90.54457485,2.60389627,8.303517473,-1.451988596,100
2001,4,30,0.058,1.53,0.1472506,0.014159573,1.749410173,87.45804865,3.315403151,8.417156953,0.809391251,100
2001,5,1,0.045,1.55,0.1408065,-0.02177065,1.714035851,90.42984717,2.62538266,8.214909855,-1.270139682,100
2001,5,2,0.024,1.54,0.1303968,-0.079854318,1.614542482,95.3830585,1.486489223,8.076393248,-4.945940969,100
2001,5,3,0.017,1.54,0.1269269,-0.099227219,1.584699681,97.17929637,1.072758466,8.009523917,-6.261578758,100
2001,5,4,0.016,2.39,0.1264312,-0.101995252,2.430435948,98.33626772,0.65831811,5.201996791,-4.196582617,100
2001,5,5,0.015,3.24,0.1259355,-0.104763406,3.276172095,98.89590371,0.457851406,3.84398305,-3.197738168,100
2001,5,6,0.013,3.25,0.1249441,-0.110300069,3.277644031,99.15658837,0.396626353,3.812009444,-3.365224166,100
2001,5,7,0.013,3.25,0.1249441,-0.110300069,3.277644031,99.15658837,0.396626353,3.812009444,-3.365224166,100
2001,5,8,0.014,3.23,0.1254398,-0.107531678,3.261908122,99.0217958,0.429196638,3.845595746,-3.296588182,100
2001,5,9,0.011,3.23,0.1239527,-0.115837209,3.249115491,99.41167093,0.338553678,3.8149675,-3.565192112,100
2001,5,10,0.009,3.22,0.1229613,-0.121374826,3.230586474,99.67230489,0.278587188,3.806160305,-3.757052379,100
2001,5,11,0.007,3.18,0.1219699,-0.126912919,3.182056981,99.93535689,0.21998349,3.83305204,-3.98839242,100
2001,5,12,0.009,3.16,0.1229613,-0.121374826,3.170586474,99.6661036,0.283859156,3.878187869,-3.828150627,100
2001,5,13,0.009,3.18,0.1229613,-0.121374826,3.190586474,99.66819661,0.282079802,3.853877681,-3.804154094,100
2001,5,14,0.006,3.17,0.1214742,-0.129682145,3.167792055,100.0696998,0.189406372,3.834664583,-4.09377076,100
2001,5,15,0.007,3.24,0.1219699,-0.126912919,3.242056981,99.93655323,0.215912306,3.762114631,-3.914580163,100
2001,5,16,0.008,3.29,0.1224656,-0.124143813,3.296321787,99.80821694,0.242694752,3.715219809,-3.766131499,100
2001,5,17,0.007,3.28,0.1219699,-0.126912919,3.282056981,99.93732648,0.21328088,3.716263938,-3.8668713,100
2001,5,18,0.007,5.51,0.1219699,-0.126912919,5.512056981,99.96268216,0.126994333,2.212783729,-2.302460223,100
2001,5,19,0.006,9.43,0.1214742,-0.129682145,9.427792055,100.0234195,0.063641624,1.288469233,-1.375530391,100
2001,5,20,0.018,9.45,0.1274226,-0.096459304,9.498963296,99.48454063,0.189494363,1.341436913,-1.015471909,100
2001,5,21,0.021,9.4,0.1289097,-0.088156275,9.461753425,99.34733635,0.221946177,1.36242929,-0.931711817,100
2001,5,22,0.01,9.35,0.123457,-0.118605958,9.364851042,99.84141721,0.106782264,1.318301802,-1.266501277,100
2001,5,23,0.008,9.33,0.1224656,-0.124143813,9.336321787,99.93228825,0.08568685,1.31171143,-1.329686529,100
2001,5,24,0.006,9.33,0.1214742,-0.129682145,9.327792055,100.0236706,0.064323904,1.302282462,-1.390276971,100
2001,5,25,0.006,9.89,0.1214742,-0.129682145,9.887792055,100.02233,0.060680888,1.22852705,-1.311537947,100
2001,5,26,0.007,10.4,0.1219699,-0.126912919,10.40205698,99.98022525,0.067294382,1.172555584,-1.220075218,100
2001,5,27,0.006,10.4,0.1214742,-0.129682145,10.39779206,100.0212347,0.057704559,1.16826918,-1.247208486,100
2001,5,28,0.005,10.3,0.1209785,-0.13245149,10.29352701,100.0628841,0.048574216,1.175287148,-1.286745441,100
2001,5,29,0.005,10.4,0.1209785,-0.13245149,10.39352701,100.062279,0.048106865,1.163979272,-1.274365183,100
2001,5,30,0.006,10.4,0.1214742,-0.129682145,10.39779206,100.0212347,0.057704559,1.16826918,-1.247208486,100
2001,5,31,0.005,10.4,0.1209785,-0.13245149,10.39352701,100.062279,0.048106865,1.163979272,-1.274365183,100
2001,6,1,0.006,10.4,0.1214742,-0.129682145,10.39779206,100.0212347,0.057704559,1.16826918,-1.247208486,100
2001,6,2,0.004,10.3,0.1204828,-0.135220953,10.28926185,100.1043627,0.038875481,1.170956691,-1.314194889,100
2001,6,3,0.003,10.4,0.1199871,-0.137990536,10.38499656,100.1444722,0.028887829,1.155388923,-1.328748983,100
2001,6,4,0.003,10.4,0.1199871,-0.137990536,10.38499656,100.1444722,0.028887829,1.155388923,-1.328748983,100
2001,6,5,0.003,10.4,0.1199871,-0.137990536,10.38499656,100.1444722,0.028887829,1.155388923,-1.328748983,100
2001,6,6,0.003,10.4,0.1199871,-0.137990536,10.38499656,100.1444722,0.028887829,1.155388923,-1.328748983,100
2001,6,7,0.069,10.2,0.1527033,0.04454634,10.46624964,97.45611228,0.659261936,1.459006858,0.425618929,100
2001,6,8,0.004,10.4,0.1204828,-0.135220953,10.38926185,100.1033582,0.038501292,1.159685854,-1.301545339,100
2001,6,9,0.003,10.4,0.1199871,-0.137990536,10.38499656,100.1444722,0.028887829,1.155388923,-1.328748983,100
2001,6,10,0.004,10.4,0.1204828,-0.135220953,10.38926185,100.1033582,0.038501292,1.159685854,-1.301545339,100
2001,6,11,0.004,10.4,0.1204828,-0.135220953,10.38926185,100.1033582,0.038501292,1.159685854,-1.301545339,100
2001,6,12,0.003,10.5,0.1199871,-0.137990536,10.48499656,100.1430943,0.028612313,1.144369474,-1.316076122,100
2001,6,13,0.003,10.5,0.1199871,-0.137990536,10.48499656,100.1430943,0.028612313,1.144369474,-1.316076122,100
2001,6,14,0.005,10.6,0.1209785,-0.13245149,10.59352701,100.0611033,0.047198634,1.142003979,-1.250305865,100
2001,6,15,0.008,10.6,0.1224656,-0.124143813,10.60632179,99.94039605,0.075426714,1.154647223,-1.170469986,100
2001,6,16,0.009,10.7,0.1229613,-0.121374826,10.71058647,99.90115878,0.084029012,1.148035173,-1.133222968,100
2001,6,17,0.014,10.8,0.1254398,-0.107531678,10.83190812,99.70542473,0.129247773,1.158058198,-0.992730703,100
2001,6,18,0.011,10.8,0.1239527,-0.115837209,10.81911549,99.82331743,0.101671897,1.145682381,-1.070671713,100
2001,6,19,0.013,10.8,0.1249441,-0.110300069,10.82764403,99.74469025,0.120063053,1.153936162,-1.018689465,100
2001,6,20,0.008,10.8,0.1224656,-0.124143813,10.80632179,99.94149918,0.07403074,1.133277376,-1.148807296,100
2001,6,21,0.007,10.9,0.1219699,-0.126912919,10.90205698,99.98113218,0.064208067,1.118778779,-1.164119025,100
2001,6,22,0.008,10.9,0.1224656,-0.124143813,10.90632179,99.94203557,0.073351953,1.122886363,-1.138273889,100
2001,6,23,0.006,10.9,0.1214742,-0.129682145,10.89779206,100.0202605,0.055057024,1.114667993,-1.189985496,100
2001,6,24,0.006,11,0.1214742,-0.129682145,10.99779206,100.0200763,0.054556405,1.104532613,-1.179165275,100
2001,6,25,0.009,11,0.1229613,-0.121374826,11.01058647,99.90385186,0.081739515,1.116755227,-1.102346603,100
2001,6,26,0.011,11,0.1239527,-0.115837209,11.01911549,99.82652427,0.099826524,1.124887929,-1.051238725,100
2001,6,27,0.014,11,0.1254398,-0.107531678,11.03190812,99.71076516,0.12690461,1.137063494,-0.97473326,100
2001,6,28,0.016,11.1,0.1264312,-0.101995252,11.14043595,99.63703442,0.143620951,1.13488557,-0.915540944,100
2001,6,29,0.015,11,0.1259355,-0.104763406,11.03617209,99.67224057,0.135916692,1.141115768,-0.949273032,100
2001,6,30,0.009,11,0.1229613,-0.121374826,11.01058647,99.90385186,0.081739515,1.116755227,-1.102346603,100
2001,7,1,0.01,11,0.123457,-0.118605958,11.01485104,99.86517256,0.090786521,1.120823146,-1.076782224,100
2001,7,2,0.008,11,0.1224656,-0.124143813,11.00632179,99.94256222,0.0726855,1.112684168,-1.127931888,100
2001,7,3,0.007,11,0.1219699,-0.126912919,11.00205698,99.98130367,0.063624466,1.108609965,-1.153538103,100
2001,7,4,0.006,10.9,0.1214742,-0.129682145,10.89779206,100.0202605,0.055057024,1.114667993,-1.189985496,100
2001,7,5,0.004,10.9,0.1204828,-0.135220953,10.88926185,100.0986123,0.036733436,1.106436797,-1.241782549,100
2001,7,6,0.003,10.9,0.1199871,-0.137990536,10.88499656,100.1378359,0.027560872,1.102316379,-1.267713181,100
2001,7,7,0.001,10.9,0.1189957,-0.14353006,10.87646564,100.2163787,0.009194163,1.094065884,-1.31963879,100
2001,7,8,0.001,10.8,0.1189957,-0.14353006,10.77646564,100.2183866,0.00927948,1.104218247,-1.331884352,100
2001,7,9,0.006,10.8,0.1214742,-0.129682145,10.79779206,100.0204481,0.055566916,1.124991104,-1.201006134,100
2001,7,10,0.002,10.8,0.1194914,-0.140760238,10.78073116,100.1787341,0.018551617,1.108379369,-1.305665045,100
2001,7,11,0.001,10.8,0.1189957,-0.14353006,10.77646564,100.2183866,0.00927948,1.104218247,-1.331884352,100
2001,7,12,0.001,10.8,0.1189957,-0.14353006,10.77646564,100.2183866,0.00927948,1.104218247,-1.331884352,100
2001,7,13,0.002,10.8,0.1194914,-0.140760238,10.78073116,100.1787341,0.018551617,1.108379369,-1.305665045,100
2001,7,14,0.003,10.8,0.1199871,-0.137990536,10.78499656,100.139114,0.027816421,1.112537211,-1.279467596,100
2001,7,15,0.003,10.8,0.1199871,-0.137990536,10.78499656,100.139114,0.027816421,1.112537211,-1.279467596,100
2001,7,16,0.006,10.7,0.1214742,-0.129682145,10.69779206,100.0206393,0.05608634,1.135507209,-1.212232807,100
2001,7,17,0.003,10.7,0.1199871,-0.137990536,10.68499656,100.1404159,0.028076752,1.122949355,-1.291442027,100
2001,7,18,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,19,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,20,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,21,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,22,0,10.7,0,-0.1463,10.5537,101.3862437,0,0,-1.386243687,100
2001,7,23,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,24,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,25,0.002,10.7,0.1194914,-0.140760238,10.68073116,100.1804075,0.01872531,1.118756742,-1.317889536,100
2001,7,26,0.004,10.7,0.1204828,-0.135220953,10.68926185,100.1004574,0.037420732,1.127138634,-1.265016754,100
2001,7,27,0.002,10.7,0.1194914,-0.140760238,10.68073116,100.1804075,0.01872531,1.118756742,-1.317889536,100
2001,7,28,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,29,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,7,30,0,10.7,0,-0.1463,10.5537,101.3862437,0,0,-1.386243687,100
2001,7,31,0.001,10.7,0.1189957,-0.14353006,10.67646564,100.2204321,0.009366396,1.114560792,-1.344359308,100
2001,8,1,0.011,10.6,0.1239527,-0.115837209,10.61911549,99.8199898,0.103586782,1.167260118,-1.090836702,100
2001,8,2,0.006,10.7,0.1214742,-0.129682145,10.69779206,100.0206393,0.05608634,1.135507209,-1.212232807,100
2001,8,3,0.002,9.87,0.1194914,-0.140760238,9.850731162,100.1956082,0.020303061,1.213020618,-1.428931883,100
2001,8,4,0.001,9.11,0.1189957,-0.14353006,9.08646564,100.2590046,0.011005379,1.309592802,-1.579602733,100
2001,8,5,0,9.1,0,-0.1463,8.9537,101.6339614,0,0,-1.633961379,100
2001,8,6,0,9.1,0,-0.1463,8.9537,101.6339614,0,0,-1.633961379,100
2001,8,7,0,9.12,0,-0.1463,8.9737,101.6303197,0,0,-1.630319712,100
2001,8,8,0,9.14,0,-0.1463,8.9937,101.6266942,0,0,-1.626694242,100
2001,8,9,0,9.13,0,-0.1463,8.9837,101.628505,0,0,-1.628504959,100
2001,8,10,0,9.14,0,-0.1463,8.9937,101.6266942,0,0,-1.626694242,100
2001,8,11,0,7.68,0,-0.1463,7.5337,101.9419409,0,0,-1.941940879,100
2001,8,12,0,6.29,0,-0.1463,6.1437,102.3813012,0,0,-2.38130117,100
2001,8,13,0,6.25,0,-0.1463,6.1037,102.3969068,0,0,-2.396906794,100
2001,8,14,0,6.22,0,-0.1463,6.0737,102.4087459,0,0,-2.408745904,100
2001,8,15,0,6.21,0,-0.1463,6.0637,102.4127183,0,0,-2.412718307,100
2001,8,16,0,6.19,0,-0.1463,6.0437,102.4207025,0,0,-2.42070255,100
2001,8,17,0,6.2,0,-0.1463,6.0537,102.4167038,0,0,-2.416703834,100
2001,8,18,0,6.18,0,-0.1463,6.0337,102.4247145,0,0,-2.42471452,100
2001,8,19,0,6.16,0,-0.1463,6.0137,102.4327785,0,0,-2.432778489,100
2001,8,20,0,6.15,0,-0.1463,6.0037,102.4368306,0,0,-2.436830621,100
2001,8,21,0,6.14,0,-0.1463,5.9937,102.4408963,0,0,-2.440896274,100
2001,8,22,0,6.14,0,-0.1463,5.9937,102.4408963,0,0,-2.440896274,100
2001,8,23,0,6.13,0,-0.1463,5.9837,102.4449755,0,0,-2.444975517,100
2001,8,24,0,6.1,0,-0.1463,5.9537,102.4572955,0,0,-2.457295463,100
2001,8,25,0,6.12,0,-0.1463,5.9737,102.4490684,0,0,-2.449068417,100
2001,8,26,0,6.11,0,-0.1463,5.9637,102.453175,0,0,-2.453175042,100
2001,8,27,0,6.14,0,-0.1463,5.9937,102.4408963,0,0,-2.440896274,100
2001,8,28,0,6.13,0,-0.1463,5.9837,102.4449755,0,0,-2.444975517,100
2001,8,29,0,6.13,0,-0.1463,5.9837,102.4449755,0,0,-2.444975517,100
2001,8,30,0,6.12,0,-0.1463,5.9737,102.4490684,0,0,-2.449068417,100
2001,8,31,0,6.11,0,-0.1463,5.9637,102.453175,0,0,-2.453175042,100
2001,9,1,0,6.11,0,-0.1463,5.9637,102.453175,0,0,-2.453175042,100
2001,9,2,0,6.13,0,-0.1463,5.9837,102.4449755,0,0,-2.444975517,100
2001,9,3,0,6.14,0,-0.1463,5.9937,102.4408963,0,0,-2.440896274,100
2001,9,4,0,6.15,0,-0.1463,6.0037,102.4368306,0,0,-2.436830621,100
2001,9,5,0,6.16,0,-0.1463,6.0137,102.4327785,0,0,-2.432778489,100
2001,9,6,0,6.16,0,-0.1463,6.0137,102.4327785,0,0,-2.432778489,100
2001,9,7,0,4.9,0,-0.1463,4.7537,103.0776027,0,0,-3.077602709,100
2001,9,8,0,3.73,0,-0.1463,3.5837,104.082373,0,0,-4.082372966,100
2001,9,9,0,3.74,0,-0.1463,3.5937,104.0710132,0,0,-4.071013162,100
2001,9,10,0,3.74,0,-0.1463,3.5937,104.0710132,0,0,-4.071013162,100
2001,9,11,0,3.73,0,-0.1463,3.5837,104.082373,0,0,-4.082372966,100
2001,9,12,0,3.73,0,-0.1463,3.5837,104.082373,0,0,-4.082372966,100
2001,9,13,0,3.74,0,-0.1463,3.5937,104.0710132,0,0,-4.071013162,100
