ISKWAO CREEK NEAR CRAIK,,Average Daily ,,Stage
Data Start Time,26/03/1993 12:00:00 AM
Data End Time,26/10/2012 11:50:00 AM
Time Stamp,,,m
28/01/1998 12:00:00 AM,,,
29/01/1998 12:00:00 AM,,,
30/01/1998 12:00:00 AM,,,
31/01/1998 12:00:00 AM,,,
01/02/1998 12:00:00 AM,,,
02/02/1998 12:00:00 AM,,,
03/02/1998 12:00:00 AM,,,
04/02/1998 12:00:00 AM,,,
05/02/1998 12:00:00 AM,,,
06/02/1998 12:00:00 AM,,,
07/02/1998 12:00:00 AM,,,
08/02/1998 12:00:00 AM,,,
09/02/1998 12:00:00 AM,,,
10/02/1998 12:00:00 AM,,,
11/02/1998 12:00:00 AM,,,
12/02/1998 12:00:00 AM,,,
13/02/1998 12:00:00 AM,,,
14/02/1998 12:00:00 AM,,,
15/02/1998 12:00:00 AM,,,
16/02/1998 12:00:00 AM,,,
17/02/1998 12:00:00 AM,,,
18/02/1998 12:00:00 AM,,,
19/02/1998 12:00:00 AM,,,
20/02/1998 12:00:00 AM,,,
21/02/1998 12:00:00 AM,,,
22/02/1998 12:00:00 AM,,,
23/02/1998 12:00:00 AM,,,
24/02/1998 12:00:00 AM,,,
25/02/1998 12:00:00 AM,,,0.000
26/02/1998 12:00:00 AM,,,0.000
27/02/1998 12:00:00 AM,,,0.000
28/02/1998 12:00:00 AM,,,0.000
01/03/1998 12:00:00 AM,,,0.000
02/03/1998 12:00:00 AM,,,0.000
03/03/1998 12:00:00 AM,,,0.000
04/03/1998 12:00:00 AM,,,0.000
05/03/1998 12:00:00 AM,,,0.000
06/03/1998 12:00:00 AM,,,0.000
07/03/1998 12:00:00 AM,,,0.000
08/03/1998 12:00:00 AM,,,0.000
09/03/1998 12:00:00 AM,,,0.000
10/03/1998 12:00:00 AM,,,0.000
11/03/1998 12:00:00 AM,,,0.000
12/03/1998 12:00:00 AM,,,0.000
13/03/1998 12:00:00 AM,,,0.000
14/03/1998 12:00:00 AM,,,0.000
15/03/1998 12:00:00 AM,,,0.000
16/03/1998 12:00:00 AM,,,0.000
17/03/1998 12:00:00 AM,,,0.000
18/03/1998 12:00:00 AM,,,0.000
19/03/1998 12:00:00 AM,,,0.000
20/03/1998 12:00:00 AM,,,0.000
21/03/1998 12:00:00 AM,,,0.000
22/03/1998 12:00:00 AM,,,0.000
23/03/1998 12:00:00 AM,,,0.000
24/03/1998 12:00:00 AM,,,0.185
25/03/1998 12:00:00 AM,,,0.980
26/03/1998 12:00:00 AM,,,1.116
27/03/1998 12:00:00 AM,,,1.395
28/03/1998 12:00:00 AM,,,1.499
29/03/1998 12:00:00 AM,,,1.398
30/03/1998 12:00:00 AM,,,1.442
31/03/1998 12:00:00 AM,,,1.417
01/04/1998 12:00:00 AM,,,1.358
02/04/1998 12:00:00 AM,,,1.295
03/04/1998 12:00:00 AM,,,1.232
04/04/1998 12:00:00 AM,,,1.182
05/04/1998 12:00:00 AM,,,1.149
06/04/1998 12:00:00 AM,,,1.119
07/04/1998 12:00:00 AM,,,1.094
08/04/1998 12:00:00 AM,,,1.073
09/04/1998 12:00:00 AM,,,1.054
10/04/1998 12:00:00 AM,,,1.039
11/04/1998 12:00:00 AM,,,1.022
12/04/1998 12:00:00 AM,,,1.009
13/04/1998 12:00:00 AM,,,0.989
14/04/1998 12:00:00 AM,,,0.976
15/04/1998 12:00:00 AM,,,0.974
16/04/1998 12:00:00 AM,,,0.976
17/04/1998 12:00:00 AM,,,0.976
18/04/1998 12:00:00 AM,,,0.974
19/04/1998 12:00:00 AM,,,0.973
20/04/1998 12:00:00 AM,,,0.968
21/04/1998 12:00:00 AM,,,0.955
22/04/1998 12:00:00 AM,,,0.944
23/04/1998 12:00:00 AM,,,0.931
24/04/1998 12:00:00 AM,,,0.912
25/04/1998 12:00:00 AM,,,0.904
26/04/1998 12:00:00 AM,,,0.906
27/04/1998 12:00:00 AM,,,0.903
28/04/1998 12:00:00 AM,,,0.895
29/04/1998 12:00:00 AM,,,0.885
30/04/1998 12:00:00 AM,,,0.875
01/05/1998 12:00:00 AM,,,0.865
02/05/1998 12:00:00 AM,,,0.857
03/05/1998 12:00:00 AM,,,0.845
04/05/1998 12:00:00 AM,,,0.831
05/05/1998 12:00:00 AM,,,0.819
06/05/1998 12:00:00 AM,,,0.804
07/05/1998 12:00:00 AM,,,0.792
08/05/1998 12:00:00 AM,,,0.779
09/05/1998 12:00:00 AM,,,0.769
10/05/1998 12:00:00 AM,,,0.763
11/05/1998 12:00:00 AM,,,0.778
12/05/1998 12:00:00 AM,,,0.769
13/05/1998 12:00:00 AM,,,0.758
14/05/1998 12:00:00 AM,,,0.755
15/05/1998 12:00:00 AM,,,0.784
16/05/1998 12:00:00 AM,,,0.782
17/05/1998 12:00:00 AM,,,0.775
18/05/1998 12:00:00 AM,,,0.811
19/05/1998 12:00:00 AM,,,0.858
20/05/1998 12:00:00 AM,,,0.859
21/05/1998 12:00:00 AM,,,0.849
22/05/1998 12:00:00 AM,,,0.835
23/05/1998 12:00:00 AM,,,0.820
24/05/1998 12:00:00 AM,,,0.804
25/05/1998 12:00:00 AM,,,0.787
26/05/1998 12:00:00 AM,,,0.768
27/05/1998 12:00:00 AM,,,0.750
28/05/1998 12:00:00 AM,,,0.751
29/05/1998 12:00:00 AM,,,0.819
30/05/1998 12:00:00 AM,,,0.842
31/05/1998 12:00:00 AM,,,0.828
01/06/1998 12:00:00 AM,,,0.813
02/06/1998 12:00:00 AM,,,0.808
03/06/1998 12:00:00 AM,,,0.795
04/06/1998 12:00:00 AM,,,0.780
05/06/1998 12:00:00 AM,,,0.767
06/06/1998 12:00:00 AM,,,0.753
07/06/1998 12:00:00 AM,,,0.738
08/06/1998 12:00:00 AM,,,0.721
09/06/1998 12:00:00 AM,,,0.705
10/06/1998 12:00:00 AM,,,0.689
11/06/1998 12:00:00 AM,,,0.670
12/06/1998 12:00:00 AM,,,0.652
13/06/1998 12:00:00 AM,,,0.634
14/06/1998 12:00:00 AM,,,0.616
15/06/1998 12:00:00 AM,,,0.599
16/06/1998 12:00:00 AM,,,0.587
17/06/1998 12:00:00 AM,,,0.572
18/06/1998 12:00:00 AM,,,0.558
19/06/1998 12:00:00 AM,,,0.590
20/06/1998 12:00:00 AM,,,0.732
21/06/1998 12:00:00 AM,,,0.760
22/06/1998 12:00:00 AM,,,0.756
23/06/1998 12:00:00 AM,,,0.768
24/06/1998 12:00:00 AM,,,0.853
25/06/1998 12:00:00 AM,,,0.858
26/06/1998 12:00:00 AM,,,1.050
27/06/1998 12:00:00 AM,,,1.157
28/06/1998 12:00:00 AM,,,1.207
29/06/1998 12:00:00 AM,,,1.248
30/06/1998 12:00:00 AM,,,1.196
01/07/1998 12:00:00 AM,,,1.160
02/07/1998 12:00:00 AM,,,1.133
03/07/1998 12:00:00 AM,,,1.110
04/07/1998 12:00:00 AM,,,1.087
05/07/1998 12:00:00 AM,,,1.102
06/07/1998 12:00:00 AM,,,1.238
07/07/1998 12:00:00 AM,,,1.220
08/07/1998 12:00:00 AM,,,1.225
09/07/1998 12:00:00 AM,,,1.226
10/07/1998 12:00:00 AM,,,1.196
11/07/1998 12:00:00 AM,,,1.164
12/07/1998 12:00:00 AM,,,1.129
13/07/1998 12:00:00 AM,,,1.092
14/07/1998 12:00:00 AM,,,1.060
15/07/1998 12:00:00 AM,,,1.030
16/07/1998 12:00:00 AM,,,1.010
17/07/1998 12:00:00 AM,,,0.996
18/07/1998 12:00:00 AM,,,0.982
19/07/1998 12:00:00 AM,,,0.968
20/07/1998 12:00:00 AM,,,0.953
21/07/1998 12:00:00 AM,,,0.935
22/07/1998 12:00:00 AM,,,0.919
23/07/1998 12:00:00 AM,,,0.904
24/07/1998 12:00:00 AM,,,0.883
25/07/1998 12:00:00 AM,,,0.868
26/07/1998 12:00:00 AM,,,0.859
27/07/1998 12:00:00 AM,,,0.847
28/07/1998 12:00:00 AM,,,0.829
29/07/1998 12:00:00 AM,,,0.807
30/07/1998 12:00:00 AM,,,0.785
31/07/1998 12:00:00 AM,,,0.762
01/08/1998 12:00:00 AM,,,0.740
02/08/1998 12:00:00 AM,,,
03/08/1998 12:00:00 AM,,,
04/08/1998 12:00:00 AM,,,
05/08/1998 12:00:00 AM,,,
06/08/1998 12:00:00 AM,,,
07/08/1998 12:00:00 AM,,,
08/08/1998 12:00:00 AM,,,
09/08/1998 12:00:00 AM,,,
10/08/1998 12:00:00 AM,,,
11/08/1998 12:00:00 AM,,,
12/08/1998 12:00:00 AM,,,
13/08/1998 12:00:00 AM,,,
14/08/1998 12:00:00 AM,,,
15/08/1998 12:00:00 AM,,,
16/08/1998 12:00:00 AM,,,
17/08/1998 12:00:00 AM,,,
18/08/1998 12:00:00 AM,,,
19/08/1998 12:00:00 AM,,,
20/08/1998 12:00:00 AM,,,
21/08/1998 12:00:00 AM,,,
22/08/1998 12:00:00 AM,,,
23/08/1998 12:00:00 AM,,,
24/08/1998 12:00:00 AM,,,
25/08/1998 12:00:00 AM,,,
26/08/1998 12:00:00 AM,,,
27/08/1998 12:00:00 AM,,,
28/08/1998 12:00:00 AM,,,
29/08/1998 12:00:00 AM,,,
30/08/1998 12:00:00 AM,,,
31/08/1998 12:00:00 AM,,,
01/09/1998 12:00:00 AM,,,
02/09/1998 12:00:00 AM,,,0.443
03/09/1998 12:00:00 AM,,,0.428
04/09/1998 12:00:00 AM,,,0.411
05/09/1998 12:00:00 AM,,,0.393
06/09/1998 12:00:00 AM,,,0.377
07/09/1998 12:00:00 AM,,,0.359
08/09/1998 12:00:00 AM,,,0.343
09/09/1998 12:00:00 AM,,,0.339
10/09/1998 12:00:00 AM,,,0.339
11/09/1998 12:00:00 AM,,,0.336
12/09/1998 12:00:00 AM,,,0.333
13/09/1998 12:00:00 AM,,,0.328
14/09/1998 12:00:00 AM,,,0.324
15/09/1998 12:00:00 AM,,,0.319
16/09/1998 12:00:00 AM,,,0.312
17/09/1998 12:00:00 AM,,,0.305
18/09/1998 12:00:00 AM,,,0.300
19/09/1998 12:00:00 AM,,,0.296
20/09/1998 12:00:00 AM,,,0.294
21/09/1998 12:00:00 AM,,,0.291
22/09/1998 12:00:00 AM,,,0.289
23/09/1998 12:00:00 AM,,,0.286
24/09/1998 12:00:00 AM,,,0.283
25/09/1998 12:00:00 AM,,,0.279
26/09/1998 12:00:00 AM,,,0.278
27/09/1998 12:00:00 AM,,,0.277
28/09/1998 12:00:00 AM,,,0.276
29/09/1998 12:00:00 AM,,,0.273
30/09/1998 12:00:00 AM,,,0.271
01/10/1998 12:00:00 AM,,,0.268
02/10/1998 12:00:00 AM,,,0.266
03/10/1998 12:00:00 AM,,,0.264
04/10/1998 12:00:00 AM,,,0.262
05/10/1998 12:00:00 AM,,,0.260
06/10/1998 12:00:00 AM,,,0.258
07/10/1998 12:00:00 AM,,,0.257
08/10/1998 12:00:00 AM,,,0.256
09/10/1998 12:00:00 AM,,,0.255
10/10/1998 12:00:00 AM,,,0.304
11/10/1998 12:00:00 AM,,,0.484
12/10/1998 12:00:00 AM,,,0.488
13/10/1998 12:00:00 AM,,,0.482
14/10/1998 12:00:00 AM,,,0.487
15/10/1998 12:00:00 AM,,,0.494
16/10/1998 12:00:00 AM,,,0.504
17/10/1998 12:00:00 AM,,,0.509
18/10/1998 12:00:00 AM,,,0.517
19/10/1998 12:00:00 AM,,,0.522
20/10/1998 12:00:00 AM,,,0.524
21/10/1998 12:00:00 AM,,,0.526
22/10/1998 12:00:00 AM,,,0.527
23/10/1998 12:00:00 AM,,,0.528
24/10/1998 12:00:00 AM,,,0.528
25/10/1998 12:00:00 AM,,,0.529
26/10/1998 12:00:00 AM,,,0.529
27/10/1998 12:00:00 AM,,,
28/10/1998 12:00:00 AM,,,
29/10/1998 12:00:00 AM,,,
30/10/1998 12:00:00 AM,,,
31/10/1998 12:00:00 AM,,,
01/11/1998 12:00:00 AM,,,
02/11/1998 12:00:00 AM,,,
03/11/1998 12:00:00 AM,,,
04/11/1998 12:00:00 AM,,,
05/11/1998 12:00:00 AM,,,
06/11/1998 12:00:00 AM,,,
07/11/1998 12:00:00 AM,,,
08/11/1998 12:00:00 AM,,,
09/11/1998 12:00:00 AM,,,
10/11/1998 12:00:00 AM,,,
11/11/1998 12:00:00 AM,,,
12/11/1998 12:00:00 AM,,,
13/11/1998 12:00:00 AM,,,
14/11/1998 12:00:00 AM,,,
15/11/1998 12:00:00 AM,,,
16/11/1998 12:00:00 AM,,,
17/11/1998 12:00:00 AM,,,
18/11/1998 12:00:00 AM,,,
19/11/1998 12:00:00 AM,,,
20/11/1998 12:00:00 AM,,,
21/11/1998 12:00:00 AM,,,
22/11/1998 12:00:00 AM,,,
23/11/1998 12:00:00 AM,,,
24/11/1998 12:00:00 AM,,,
25/11/1998 12:00:00 AM,,,
26/11/1998 12:00:00 AM,,,
27/11/1998 12:00:00 AM,,,
28/11/1998 12:00:00 AM,,,
29/11/1998 12:00:00 AM,,,
30/11/1998 12:00:00 AM,,,
01/12/1998 12:00:00 AM,,,
02/12/1998 12:00:00 AM,,,
03/12/1998 12:00:00 AM,,,
04/12/1998 12:00:00 AM,,,
05/12/1998 12:00:00 AM,,,
06/12/1998 12:00:00 AM,,,
07/12/1998 12:00:00 AM,,,
08/12/1998 12:00:00 AM,,,
09/12/1998 12:00:00 AM,,,
10/12/1998 12:00:00 AM,,,
11/12/1998 12:00:00 AM,,,
12/12/1998 12:00:00 AM,,,
13/12/1998 12:00:00 AM,,,
14/12/1998 12:00:00 AM,,,
15/12/1998 12:00:00 AM,,,
16/12/1998 12:00:00 AM,,,
17/12/1998 12:00:00 AM,,,
18/12/1998 12:00:00 AM,,,
19/12/1998 12:00:00 AM,,,
20/12/1998 12:00:00 AM,,,
21/12/1998 12:00:00 AM,,,
22/12/1998 12:00:00 AM,,,
23/12/1998 12:00:00 AM,,,
24/12/1998 12:00:00 AM,,,
25/12/1998 12:00:00 AM,,,
26/12/1998 12:00:00 AM,,,
27/12/1998 12:00:00 AM,,,
28/12/1998 12:00:00 AM,,,
29/12/1998 12:00:00 AM,,,
30/12/1998 12:00:00 AM,,,
31/12/1998 12:00:00 AM,,,
01/01/1999 12:00:00 AM,,,
02/01/1999 12:00:00 AM,,,
03/01/1999 12:00:00 AM,,,
04/01/1999 12:00:00 AM,,,
05/01/1999 12:00:00 AM,,,
06/01/1999 12:00:00 AM,,,
07/01/1999 12:00:00 AM,,,
08/01/1999 12:00:00 AM,,,
09/01/1999 12:00:00 AM,,,
10/01/1999 12:00:00 AM,,,
11/01/1999 12:00:00 AM,,,
12/01/1999 12:00:00 AM,,,
13/01/1999 12:00:00 AM,,,
14/01/1999 12:00:00 AM,,,
15/01/1999 12:00:00 AM,,,
16/01/1999 12:00:00 AM,,,
17/01/1999 12:00:00 AM,,,
18/01/1999 12:00:00 AM,,,
19/01/1999 12:00:00 AM,,,
20/01/1999 12:00:00 AM,,,
21/01/1999 12:00:00 AM,,,
22/01/1999 12:00:00 AM,,,
23/01/1999 12:00:00 AM,,,
24/01/1999 12:00:00 AM,,,
25/01/1999 12:00:00 AM,,,
26/01/1999 12:00:00 AM,,,
27/01/1999 12:00:00 AM,,,
28/01/1999 12:00:00 AM,,,
29/01/1999 12:00:00 AM,,,
30/01/1999 12:00:00 AM,,,
31/01/1999 12:00:00 AM,,,
01/02/1999 12:00:00 AM,,,
02/02/1999 12:00:00 AM,,,
03/02/1999 12:00:00 AM,,,
04/02/1999 12:00:00 AM,,,
05/02/1999 12:00:00 AM,,,
06/02/1999 12:00:00 AM,,,
07/02/1999 12:00:00 AM,,,
08/02/1999 12:00:00 AM,,,
09/02/1999 12:00:00 AM,,,
10/02/1999 12:00:00 AM,,,
11/02/1999 12:00:00 AM,,,
12/02/1999 12:00:00 AM,,,
13/02/1999 12:00:00 AM,,,
14/02/1999 12:00:00 AM,,,
15/02/1999 12:00:00 AM,,,
16/02/1999 12:00:00 AM,,,
17/02/1999 12:00:00 AM,,,
18/02/1999 12:00:00 AM,,,
19/02/1999 12:00:00 AM,,,
20/02/1999 12:00:00 AM,,,
21/02/1999 12:00:00 AM,,,
22/02/1999 12:00:00 AM,,,
23/02/1999 12:00:00 AM,,,0.497
24/02/1999 12:00:00 AM,,,0.494
25/02/1999 12:00:00 AM,,,0.496
26/02/1999 12:00:00 AM,,,0.623
27/02/1999 12:00:00 AM,,,0.848
28/02/1999 12:00:00 AM,,,0.871
01/03/1999 12:00:00 AM,,,0.863
02/03/1999 12:00:00 AM,,,0.824
03/03/1999 12:00:00 AM,,,0.807
04/03/1999 12:00:00 AM,,,0.800
05/03/1999 12:00:00 AM,,,0.792
06/03/1999 12:00:00 AM,,,0.785
07/03/1999 12:00:00 AM,,,0.776
08/03/1999 12:00:00 AM,,,0.767
09/03/1999 12:00:00 AM,,,0.758
10/03/1999 12:00:00 AM,,,0.749
11/03/1999 12:00:00 AM,,,0.741
12/03/1999 12:00:00 AM,,,0.734
13/03/1999 12:00:00 AM,,,0.727
14/03/1999 12:00:00 AM,,,0.799
15/03/1999 12:00:00 AM,,,1.060
16/03/1999 12:00:00 AM,,,1.256
17/03/1999 12:00:00 AM,,,1.162
18/03/1999 12:00:00 AM,,,1.046
19/03/1999 12:00:00 AM,,,1.300
20/03/1999 12:00:00 AM,,,1.555
21/03/1999 12:00:00 AM,,,1.665
22/03/1999 12:00:00 AM,,,1.725
23/03/1999 12:00:00 AM,,,1.846
24/03/1999 12:00:00 AM,,,1.742
25/03/1999 12:00:00 AM,,,1.738
26/03/1999 12:00:00 AM,,,2.009
27/03/1999 12:00:00 AM,,,1.984
28/03/1999 12:00:00 AM,,,1.866
29/03/1999 12:00:00 AM,,,1.767
30/03/1999 12:00:00 AM,,,1.774
31/03/1999 12:00:00 AM,,,1.745
01/04/1999 12:00:00 AM,,,1.658
02/04/1999 12:00:00 AM,,,1.559
03/04/1999 12:00:00 AM,,,1.526
04/04/1999 12:00:00 AM,,,1.477
05/04/1999 12:00:00 AM,,,1.414
06/04/1999 12:00:00 AM,,,1.370
07/04/1999 12:00:00 AM,,,1.335
08/04/1999 12:00:00 AM,,,1.304
09/04/1999 12:00:00 AM,,,1.297
10/04/1999 12:00:00 AM,,,1.367
11/04/1999 12:00:00 AM,,,1.335
12/04/1999 12:00:00 AM,,,1.300
13/04/1999 12:00:00 AM,,,1.264
14/04/1999 12:00:00 AM,,,1.234
15/04/1999 12:00:00 AM,,,1.218
16/04/1999 12:00:00 AM,,,1.191
17/04/1999 12:00:00 AM,,,1.167
18/04/1999 12:00:00 AM,,,1.149
19/04/1999 12:00:00 AM,,,1.146
20/04/1999 12:00:00 AM,,,1.145
21/04/1999 12:00:00 AM,,,1.137
22/04/1999 12:00:00 AM,,,1.126
23/04/1999 12:00:00 AM,,,1.111
24/04/1999 12:00:00 AM,,,1.102
25/04/1999 12:00:00 AM,,,1.092
26/04/1999 12:00:00 AM,,,1.084
27/04/1999 12:00:00 AM,,,1.096
28/04/1999 12:00:00 AM,,,1.101
29/04/1999 12:00:00 AM,,,1.096
30/04/1999 12:00:00 AM,,,1.086
01/05/1999 12:00:00 AM,,,1.112
02/05/1999 12:00:00 AM,,,1.115
03/05/1999 12:00:00 AM,,,1.133
04/05/1999 12:00:00 AM,,,1.161
05/05/1999 12:00:00 AM,,,1.176
06/05/1999 12:00:00 AM,,,1.191
07/05/1999 12:00:00 AM,,,1.219
08/05/1999 12:00:00 AM,,,1.227
09/05/1999 12:00:00 AM,,,1.226
10/05/1999 12:00:00 AM,,,1.238
11/05/1999 12:00:00 AM,,,1.272
12/05/1999 12:00:00 AM,,,1.311
13/05/1999 12:00:00 AM,,,1.326
14/05/1999 12:00:00 AM,,,1.317
15/05/1999 12:00:00 AM,,,1.301
16/05/1999 12:00:00 AM,,,1.308
17/05/1999 12:00:00 AM,,,1.305
18/05/1999 12:00:00 AM,,,1.302
19/05/1999 12:00:00 AM,,,1.294
20/05/1999 12:00:00 AM,,,1.296
21/05/1999 12:00:00 AM,,,1.298
22/05/1999 12:00:00 AM,,,1.309
23/05/1999 12:00:00 AM,,,1.325
24/05/1999 12:00:00 AM,,,1.317
25/05/1999 12:00:00 AM,,,1.304
26/05/1999 12:00:00 AM,,,1.289
27/05/1999 12:00:00 AM,,,1.275
28/05/1999 12:00:00 AM,,,1.264
29/05/1999 12:00:00 AM,,,1.274
30/05/1999 12:00:00 AM,,,1.287
31/05/1999 12:00:00 AM,,,1.281
01/06/1999 12:00:00 AM,,,1.308
02/06/1999 12:00:00 AM,,,1.302
03/06/1999 12:00:00 AM,,,1.302
04/06/1999 12:00:00 AM,,,1.306
05/06/1999 12:00:00 AM,,,1.315
06/06/1999 12:00:00 AM,,,1.311
07/06/1999 12:00:00 AM,,,1.306
08/06/1999 12:00:00 AM,,,1.220
09/06/1999 12:00:00 AM,,,1.155
10/06/1999 12:00:00 AM,,,1.183
11/06/1999 12:00:00 AM,,,1.219
12/06/1999 12:00:00 AM,,,1.238
13/06/1999 12:00:00 AM,,,1.257
14/06/1999 12:00:00 AM,,,1.253
15/06/1999 12:00:00 AM,,,1.238
16/06/1999 12:00:00 AM,,,1.239
17/06/1999 12:00:00 AM,,,1.247
18/06/1999 12:00:00 AM,,,1.267
19/06/1999 12:00:00 AM,,,1.268
20/06/1999 12:00:00 AM,,,1.269
21/06/1999 12:00:00 AM,,,1.271
22/06/1999 12:00:00 AM,,,1.298
23/06/1999 12:00:00 AM,,,1.291
24/06/1999 12:00:00 AM,,,1.285
25/06/1999 12:00:00 AM,,,1.275
26/06/1999 12:00:00 AM,,,1.269
27/06/1999 12:00:00 AM,,,1.265
28/06/1999 12:00:00 AM,,,1.263
29/06/1999 12:00:00 AM,,,1.260
30/06/1999 12:00:00 AM,,,1.263
01/07/1999 12:00:00 AM,,,1.261
02/07/1999 12:00:00 AM,,,1.270
03/07/1999 12:00:00 AM,,,1.270
04/07/1999 12:00:00 AM,,,1.276
05/07/1999 12:00:00 AM,,,1.263
06/07/1999 12:00:00 AM,,,1.145
07/07/1999 12:00:00 AM,,,1.095
08/07/1999 12:00:00 AM,,,1.221
09/07/1999 12:00:00 AM,,,1.234
10/07/1999 12:00:00 AM,,,1.233
11/07/1999 12:00:00 AM,,,1.223
12/07/1999 12:00:00 AM,,,1.201
13/07/1999 12:00:00 AM,,,1.206
14/07/1999 12:00:00 AM,,,1.222
15/07/1999 12:00:00 AM,,,1.235
16/07/1999 12:00:00 AM,,,1.236
17/07/1999 12:00:00 AM,,,1.237
18/07/1999 12:00:00 AM,,,1.237
19/07/1999 12:00:00 AM,,,1.241
20/07/1999 12:00:00 AM,,,1.238
21/07/1999 12:00:00 AM,,,1.232
22/07/1999 12:00:00 AM,,,1.241
23/07/1999 12:00:00 AM,,,1.240
24/07/1999 12:00:00 AM,,,1.237
25/07/1999 12:00:00 AM,,,1.239
26/07/1999 12:00:00 AM,,,1.255
27/07/1999 12:00:00 AM,,,1.260
28/07/1999 12:00:00 AM,,,1.257
29/07/1999 12:00:00 AM,,,1.260
30/07/1999 12:00:00 AM,,,1.259
31/07/1999 12:00:00 AM,,,1.264
01/08/1999 12:00:00 AM,,,1.258
02/08/1999 12:00:00 AM,,,1.251
03/08/1999 12:00:00 AM,,,1.240
04/08/1999 12:00:00 AM,,,1.229
05/08/1999 12:00:00 AM,,,1.221
06/08/1999 12:00:00 AM,,,1.217
07/08/1999 12:00:00 AM,,,1.278
08/08/1999 12:00:00 AM,,,1.288
09/08/1999 12:00:00 AM,,,1.235
10/08/1999 12:00:00 AM,,,1.238
11/08/1999 12:00:00 AM,,,1.247
12/08/1999 12:00:00 AM,,,1.254
13/08/1999 12:00:00 AM,,,1.253
14/08/1999 12:00:00 AM,,,1.276
15/08/1999 12:00:00 AM,,,1.255
16/08/1999 12:00:00 AM,,,1.262
17/08/1999 12:00:00 AM,,,1.275
18/08/1999 12:00:00 AM,,,1.265
19/08/1999 12:00:00 AM,,,1.257
20/08/1999 12:00:00 AM,,,1.254
21/08/1999 12:00:00 AM,,,1.248
22/08/1999 12:00:00 AM,,,1.244
23/08/1999 12:00:00 AM,,,1.239
24/08/1999 12:00:00 AM,,,1.234
25/08/1999 12:00:00 AM,,,1.229
26/08/1999 12:00:00 AM,,,1.221
27/08/1999 12:00:00 AM,,,1.213
28/08/1999 12:00:00 AM,,,1.234
29/08/1999 12:00:00 AM,,,1.244
30/08/1999 12:00:00 AM,,,1.241
31/08/1999 12:00:00 AM,,,1.227
01/09/1999 12:00:00 AM,,,1.213
02/09/1999 12:00:00 AM,,,1.200
03/09/1999 12:00:00 AM,,,1.186
04/09/1999 12:00:00 AM,,,1.175
05/09/1999 12:00:00 AM,,,1.167
06/09/1999 12:00:00 AM,,,1.160
07/09/1999 12:00:00 AM,,,1.155
08/09/1999 12:00:00 AM,,,1.147
09/09/1999 12:00:00 AM,,,1.137
10/09/1999 12:00:00 AM,,,1.127
11/09/1999 12:00:00 AM,,,1.118
12/09/1999 12:00:00 AM,,,1.110
13/09/1999 12:00:00 AM,,,1.099
14/09/1999 12:00:00 AM,,,1.089
15/09/1999 12:00:00 AM,,,
16/09/1999 12:00:00 AM,,,
17/09/1999 12:00:00 AM,,,
18/09/1999 12:00:00 AM,,,
19/09/1999 12:00:00 AM,,,
20/09/1999 12:00:00 AM,,,
21/09/1999 12:00:00 AM,,,
22/09/1999 12:00:00 AM,,,
23/09/1999 12:00:00 AM,,,
24/09/1999 12:00:00 AM,,,
25/09/1999 12:00:00 AM,,,
26/09/1999 12:00:00 AM,,,
27/09/1999 12:00:00 AM,,,
28/09/1999 12:00:00 AM,,,
29/09/1999 12:00:00 AM,,,
30/09/1999 12:00:00 AM,,,
01/10/1999 12:00:00 AM,,,
02/10/1999 12:00:00 AM,,,
03/10/1999 12:00:00 AM,,,
04/10/1999 12:00:00 AM,,,
05/10/1999 12:00:00 AM,,,
06/10/1999 12:00:00 AM,,,
07/10/1999 12:00:00 AM,,,
08/10/1999 12:00:00 AM,,,
09/10/1999 12:00:00 AM,,,
10/10/1999 12:00:00 AM,,,
11/10/1999 12:00:00 AM,,,
12/10/1999 12:00:00 AM,,,
13/10/1999 12:00:00 AM,,,
14/10/1999 12:00:00 AM,,,
15/10/1999 12:00:00 AM,,,
16/10/1999 12:00:00 AM,,,
17/10/1999 12:00:00 AM,,,
18/10/1999 12:00:00 AM,,,
19/10/1999 12:00:00 AM,,,
20/10/1999 12:00:00 AM,,,
21/10/1999 12:00:00 AM,,,
22/10/1999 12:00:00 AM,,,
23/10/1999 12:00:00 AM,,,
24/10/1999 12:00:00 AM,,,
25/10/1999 12:00:00 AM,,,
26/10/1999 12:00:00 AM,,,
27/10/1999 12:00:00 AM,,,
28/10/1999 12:00:00 AM,,,
29/10/1999 12:00:00 AM,,,
30/10/1999 12:00:00 AM,,,
31/10/1999 12:00:00 AM,,,
01/11/1999 12:00:00 AM,,,
02/11/1999 12:00:00 AM,,,
03/11/1999 12:00:00 AM,,,
04/11/1999 12:00:00 AM,,,
05/11/1999 12:00:00 AM,,,
06/11/1999 12:00:00 AM,,,
07/11/1999 12:00:00 AM,,,
08/11/1999 12:00:00 AM,,,
09/11/1999 12:00:00 AM,,,
10/11/1999 12:00:00 AM,,,
11/11/1999 12:00:00 AM,,,
12/11/1999 12:00:00 AM,,,
13/11/1999 12:00:00 AM,,,
14/11/1999 12:00:00 AM,,,
15/11/1999 12:00:00 AM,,,
16/11/1999 12:00:00 AM,,,
17/11/1999 12:00:00 AM,,,
18/11/1999 12:00:00 AM,,,
19/11/1999 12:00:00 AM,,,
20/11/1999 12:00:00 AM,,,
21/11/1999 12:00:00 AM,,,
22/11/1999 12:00:00 AM,,,
23/11/1999 12:00:00 AM,,,
24/11/1999 12:00:00 AM,,,
